1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
찹쌀현미밥(75),다슬기된장국,애호박새우젓볶음,S복숭아(80g),S키위(50g),찹쌀현미밥(75),맑은동태찌개,매콤오징어볶음,콘샐러드,열무김치,S크림소스스파게티,S고구마쉐이크,찹쌀현미밥(75),홍합살미역국,(저염)닭가슴살데리야끼조림,단호박견과류샐러드,배추김치
찹쌀보리밥(75),늙은호박국,옥수수버터구이,S포도(100g),S블루베리바나나쉐이크,찹쌀보리밥(75),유부쑥갓맑은국,오리채소볶음,양배추콘샐러드,비트초절이,S크림소스스파게티,S둥글레차,찹쌀보리밥(75),대구지리,두부채소전,애호박볶음,깻잎김치
수수밥(75),얼갈이맑은국,게맛살피망채볶음,S푸실리샐러드,S포도(100g),수수밥(75),달래맑은국,오리훈제구이,부추무침,단무지무침,S냉콩국+소면,S오미자아이스크림,수수밥(75),애호박새우젓국,쪽파소고기볶음,배무생채,깻잎김치
율무밥(75),쑥갓어묵국,맛살볶음,S사과(35g),S키위(50g),율무밥(75),다슬기아욱국,떡갈비간장조림,단호박샐러드,오이소박이김치,S냉콩국+소면,S오미자아이스크림,율무밥(75),동태살무국,매콤오징어볶음,건취나물간장볶음,배추김치
찹쌀현미밥(75),오징어찌개,맛살볶음,S포도(100g),S블루베리바나나쉐이크,찹쌀현미밥(75),두부된장찌개,떡갈비간장조림,고춧잎나물,비트초절이,S크림소스스파게티,S검은콩두유(100ml),찹쌀현미밥(75),늙은호박국,닭살연근조림,숙주당근나물,단배추물김치
고구마밥(75),"만두국(달걀제외,가공만두)",동초무침,S사과(50g),S멜론(50g),고구마밥(75),오징어찌개,소고기청경채볶음,(우유제외)으깬견과류고구마샐러드,비트초절이,S크림소스스파게티,S코코아,고구마밥(75),시금치북어국,오징어청경채볶음,요거트과일샐러드,배추김치
찰현미밥(75),늙은호박국,아욱나물무침,S멜론(50g),S복숭아(천도)-80g,찰현미밥(75),청국장국,두부채소전,단호박견과류샐러드,배추김치,S맘모스빵,S오미자아이스크림,찰현미밥(75),실파장국,콩나물쫄면,건새우애호박볶음,총각김치
기장밥(75),팽이장국,건취나물간장볶음,S복숭아(80g),S바나나사과키위샐러드(마요네즈),기장밥(75),두부젓국찌개,돼지고기청경채볶음,동초무침,열무김치,S크림떡볶이,S보리차,기장밥(75),어묵국수,소고기잡채,숙주당근나물,비트초절이
찹쌀보리밥(75),오징어찌개,감자당근채볶음,S참외(100g),S멜론(75g),찹쌀보리밥(75),삼계탕,두부톳무침,얼갈이무침,배추김치,S크림떡볶이,S보리차,찹쌀보리밥(75),청국장국,돼지고기굴소스볶음,단호박견과류샐러드,배추김치
차조밥(75),다슬기된장국,동태살전,S복숭아(천도)-80g,S키위(50g),차조밥(75),팽이장국,볼어묵채소조림,얼갈이무침,배추김치,S크림소스스파게티,S두유(100ml),차조밥(75),대구지리,온두부+양념장,단호박견과류샐러드,배추김치
감자밥(75),팽이장국,단호박샐러드,S복숭아(80g),S오렌지(50g),감자밥(75),바지락살맑은국,치즈등심돈까스,진미채채소무침,열무물김치,S냉콩국+소면,S오미자아이스크림,감자밥(75),늙은호박국,닭가슴살고구마볶음,감자당근채볶음,얼갈이배추김치
팥밥(75),가지냉국,느타리버섯김무침,S사과(50g),S멜론(75g),팥밥(75),모듬버섯찌개,채소옥수수튀김,고구마범벅,단배추물김치,S크림소스스파게티,S오미자아이스크림,팥밥(75),실파장국,감자그라탕,건새우애호박볶음,깻잎김치
기장밥(75),늙은호박국,맛살볶음,S복숭아(80g),S복숭아(천도)-80g,기장밥(75),새우살애호박국,찹쌀탕수육,요거트과일샐러드,배추김치,S크림소스스파게티,S둥글레차,기장밥(75),청국장국,두부채소전,단호박견과류샐러드,깻잎김치
고구마밥(75),북어김치국,동태살전,S블루베리(50g),S멜론(50g),고구마밥(75),어묵국수,달걀채소볶음,매쉬드포테이토,배추김치,S토마토스파게티,S보리차,고구마밥(75),(소고기제외)당면양배추국,오징어청경채볶음,단호박견과류샐러드,배추김치
밤콩밥(75),청국장국,맛살양상추샐러드,S복숭아(천도)-80g,S당근스틱,밤콩밥(75),실파장국,두부채소전,땅콩우엉조림,배추김치,S크림소스스파게티,S코코아,밤콩밥(75),새우젓국찌개,떡갈비간장조림,단호박견과류샐러드,배추김치
흑미밥(75),오징어숙주국,얼갈이무침,S사과(35g),S멜론(50g),흑미밥(75),홍합무국,오징어청경채볶음,요거트과일샐러드,배추김치,S크림소스스파게티,S보리차,흑미밥(75),두부젓국찌개,소고기청경채볶음,단호박견과류샐러드,배추김치
차조밥(75),닭고기채소찌개,두부냉채,S복숭아(천도)-80g,S멜론(50g),차조밥(75),두부맑은국,해물우동숙주볶음,요거트과일샐러드,총각김치,S크림소스스파게티,S보리차,차조밥(75),실파장국,주꾸미떡볶음,매쉬드포테이토,단배추물김치
완두콩짜장밥,두부젓국찌개,건취나물간장볶음,S포도(100g),S토마토(200g),고구마밥(75),실파장국,떡갈비간장조림,가지양념무침,나박김치,S크림소스스파게티,S오미자아이스크림,고구마밥(75),늙은호박국,뿌리채소맛탕,동초무침,단배추물김치
밤밥(75),미니새우튀김우동,도라지배무침,S포도(100g),S토마토(200g),크림소스스파게티,찹쌀옹심이국,떡갈비간장조림,매콤콩나물무침,비트초절이,S크림떡볶이,S매실쥬스,밤밥(75),두부맑은국,(저당)닭갈비,토마토치커리무침,단배추물김치
밤찹쌀팥밥(75),두부맑은국,숙주당근나물,S복숭아(80g),S바나나사과키위샐러드(마요네즈),밤찹쌀팥밥(75),동태살무국,떡갈비간장조림,호박채소볶음,배추김치,S크림소스스파게티,S보리차,밤찹쌀팥밥(75),오징어찌개,닭살연근조림,매쉬드포테이토,열무김치
완두콩밥(75),늙은호박국,상추오이무침,S사과(35g),S복숭아(80g),완두콩밥(75),만두국,오리훈제구이,두부냉채,비트초절이,S크림소스스파게티,S오미자아이스크림,완두콩밥(75),우동국물,소고기청경채볶음,오이달래무침,콜라비나박김치
보리밥(75),실파장국,동태살전,S참외(50g),S키위(50g),보리밥(75),매생이국,소고기감자조림,당근스틱,배추김치,S새우채소전,S고구마쉐이크,보리밥(75),얼갈이맑은국,물만두,단배추멸치조림,배추김치
차조밥(75),사골떡국,새우살호박볶음,S사과(35g),S복숭아(80g),차조밥(75),유부쑥갓맑은국,햄달걀말이,애호박볶음,비트초절이,S냉콩국+소면,S보리차,차조밥(75),동태살무국,매콤낙지채소볶음,감자당근채볶음,배추김치
흑미밥(75),감자된장국,얼갈이무침,S청포도(100g),S참외(50g),흑미밥(75),늙은호박국,오리훈제구이,콘샐러드,배추김치,S찐고구마(80g),S오미자아이스크림,흑미밥(75),쑥갓어묵국,안매운김치전,단호박견과류샐러드,배추김치
기장밥(75),동태살무국,요거트과일샐러드,S멜론(50g),S사과(35g),기장밥(75),호박감자수제비국,두부채소전,단호박견과류샐러드,배추김치,S크림떡볶이,S수제블루베리바나나우유,기장밥(75),유부쑥갓맑은국,주꾸미떡볶음,새싹채소샐러드(오리엔탈드레싱),배추김치
감자밥(75),실파장국,오징어실채무침,S과일샐러드(요거트드레싱),S(우유제외)수박화채,감자밥(75),미니새우튀김우동,닭다리살굴소스볶음,으깬견과류고구마샐러드(요거트),배추김치,S채소전,S보리차,감자밥(75),우렁이두부된장국,소고기당면불고기,얼갈이무침,배추김치
찹쌀팥밥(75),새우젓국찌개,얼갈이무침,S복숭아(60g),S복숭아(천도)-60g,찹쌀팥밥(75),청국장국,두부채소전,단호박견과류샐러드,배추김치,S맘모스빵,S두유(150ml),찹쌀팥밥(75),모듬어묵국,콩나물쫄면,삶은달걀,배추김치
소불고기덮밥(안심),우동국물,동초무침,S멜론(50g),S자두(50g),차조밥(75),실파장국,삼치무조림,실곤약간장채소무침,열무김치,S맘모스빵,S코코아,차조밥(75),만두국,메추리알샐러드,실곤약채소무침,콜라비나박김치
고구마밥(75),채소닭고기국,진미채채소무침,S복숭아(80g),S바나나사과키위샐러드(마요네즈),고구마밥(75),두부젓국찌개,매콤오징어볶음,매쉬드포테이토,나박김치,S토마토스파게티,S코코아,고구마밥(75),오징어찌개,참치애호박볶음,두부당근완자전,비트초절이
팥밥(75),다슬기된장국,봄동부추겉절이,S멜론(50g),S복숭아(천도)-60g,팥밥(75),늙은호박국,(우유제외)햄오믈렛,파래무채무침,배추김치,S냉콩국+소면,S오미자아이스크림,팥밥(75),모듬어묵국,온두부+양념장,맛살볶음,배추김치
잡곡밥(75),실파장국,땅콩우엉조림,S당근스틱,S멜론(50g),잡곡밥(75),대합전복미역국,(우유제외)햄오믈렛,얼갈이무침,나박김치,S크림소스스파게티,S보리차,잡곡밥(75),모듬어묵국,뿌리채소맛탕,단호박견과류샐러드,배추김치
흑미밥(75),만두국,당근스틱,S복숭아(천도)-80g,S사과(35g),흑미밥(75),순한백짬뽕국,닭가슴살고구마볶음,맛살볶음,나박김치,S냉콩국+소면,S보리차,알리오올리오스파게티,애호박두부젓국찌개,소고기파채볶음,상추오이무침,배추김치
기장밥(75),다슬기아욱국,단호박샐러드,S멜론(75g),S사과(35g),기장밥(75),매콤애호박국,온두부+양념장,으깬견과류고구마샐러드(요거트),배추김치,S크림소스스파게티,S오미자아이스크림,기장밥(75),모듬어묵국,떡갈비간장조림,파래무채무침,배추김치
보리밥(75),실파장국,연근흑임자샐러드,S사과(50g),S멜론(50g),보리밥(75),냉콩나물국,닭살고구마조림,얼갈이무침,단배추물김치,S쑥떡(40g),S두유(150ml),보리밥(75),쑥갓어묵국,너비아니채소볶음,양배추콘샐러드,깻잎김치
찹쌀현미밥(75),쑥갓어묵국,파래무채무침,S토마토(200g),S바나나쉐이크,찹쌀현미밥(75),도토리묵냉국,뿌리채소맛탕,애호박양파볶음,오이소박이김치,S떡볶이,S보리차,새우크림스파게티,팽이장국,소고기당면불고기,무사과무침,나박김치
밤밥(75),맑은동태찌개,아욱나물무침,S토마토(200g),S바나나쉐이크,밤밥(75),늙은호박국,닭살연근조림,맛살볶음,오이소박이김치,S크로와상,S보리차,밤밥(75),새우살애호박국,채소맛살전,마카로니채소샐러드(토마토소스),비트초절이
찹쌀보리밥(75),가지냉국,건새우애호박볶음,S포도(100g),S토마토(200g),찹쌀보리밥(75),맑은장국,(우유제외)감자그라탕,얼갈이무침,깻잎김치,S크림소스스파게티,S오미자아이스크림,찹쌀보리밥(75),모듬버섯찌개,옥수수채소튀김,매쉬드포테이토,총각김치
검정콩밥(75),도토리묵냉국,고구마줄기볶음,S포도(100g),S토마토(200g),검정콩밥(75),늙은호박국,볼어묵채소조림,얼갈이배추겉절이,오이소박이김치,S새우크림소스볶음,S수정과,검정콩밥(75),버섯개장,닭고구마조림,실곤약채소무침,배추김치
찹쌀팥밥(75),애호박새우젓국찌개,양상추샐러드(발사믹드레싱),S토마토(200g),S바나나쉐이크,찹쌀팥밥(75),미니새우튀김우동,소고기잡채,맛살양파볶음,단배추물김치,S절편(40g),S보리차,깍두기볶음밥,아욱토장국,소고기전,명엽채고추장조림,파김치
잡곡밥(75),늙은호박국,애호박건새우볶음,S멜론(50g),S참외(100g),잡곡밥(75),닭고기채소찌개,매콤오징어볶음,실곤약채소무침,단배추물김치,S냉콩국+소면,S고구마쉐이크,잡곡밥(75),모듬어묵국,햄오믈렛,얼갈이무침,깻잎김치
검정콩밥(75),애호박두부젓국찌개,참외샐러드,S사과(35g),S참외(50g),검정콩밥(75),북어김치국,주꾸미떡볶음,고춧잎나물,나박김치,S크림떡볶이,S보리차,검정콩밥(75),떡만두국,매콤낙지채소볶음,진미채초무침,비트초절이
소고기하이라이스,미니새우튀김우동,아욱나물무침,S토마토(200g),S바나나쉐이크,옥수수밥(75),새우젓국찌개,오리훈제구이,땅콩우엉조림,오이소박이김치,S크림소스스파게티,S둥글레차,옥수수밥(75),유부쑥갓맑은국,수제비샐러드,상추오이무침,배추김치
팥밥(75),모듬어묵국,땅콩우엉조림,S복숭아(천도)-60g,S당근스틱,팥밥(75),대구지리,두부채소전,단호박견과류샐러드,배추김치,S토마토스파게티,S보리차,팥밥(75),두부젓국찌개,햄오믈렛,맛살볶음,배추김치
완두콩밥(75),닭고기채소찌개,과일샐러드(요거트드레싱),S키위(50g),S복숭아(천도)-80g,완두콩밥(75),실파장국,동태살전,단호박견과류샐러드,깍두기,S크로와상,S보리차,완두콩밥(75),어묵국수,달걀채소볶음,깻잎순멸치볶음,배추김치
옥수수밥(75),모듬버섯찌개,애호박양파볶음,S키위(50g),S복숭아(80g),옥수수밥(75),늙은호박국,두부채소전,실곤약채소무침,배추김치,S크림소스스파게티,S오미자아이스크림,옥수수밥(75),유부쑥갓맑은국,닭채볶음,감자당근채볶음,깻잎김치
팥밥(75),찹쌀옹심이국,매쉬드포테이토,S포도(100g),S토마토(200g),소고기가지덮밥,청국장국,떡갈비간장조림,상추쌈,나박김치,S새우크림소스볶음,S둥글레차,팥밥(75),쑥갓어묵국,뿌리채소맛탕,참치양파볶음,비트초절이
잡곡밥(75),늙은호박국,새우살호박볶음,S멜론(50g),S사과(35g),잡곡밥(75),가지냉국,소고기채굴소스볶음,단호박견과류샐러드,배추김치,S크림소스스파게티,S보리차,잡곡밥(75),미니새우튀김우동,모듬버섯탕수,얼갈이무침,배추김치
차조밥(75),팽이장국,새우살호박볶음,S복숭아(천도)-80g,S오렌지(50g),차조밥(75),닭고기채소찌개,골뱅이무침,실곤약채소무침,나박김치,S참치밥전,S코코아,차조밥(75),우동국물,볼어묵채소조림,단호박견과류샐러드,배추김치
찹쌀밥(75),미니새우튀김우동,미역초무침,S포도(100g),S블루베리바나나쉐이크,소고기가지덮밥,모듬버섯찌개,닭살연근조림,매쉬드포테이토,비트초절이,S크림소스스파게티,S보리차,찹쌀밥(75),늙은호박국,오리훈제구이,시금치나물,나박김치
감자밥(75),버섯개장,새우살호박볶음,S참외(100g),S키위(50g),감자밥(75),온청포묵국,쫄면채소무침,도라지나물(간장),배추김치,S크로와상샌드위치,S코코아,감자밥(75),닭고기채소찌개,단호박전,김치볶음,배추김치
현미밥(75),두부장국,단호박샐러드,S복숭아(천도)-60g,S사과(50g),현미밥(75),쑥갓어묵국,매콤오징어볶음,얼갈이무침,배추김치,S참치밥전,S고구마쉐이크,현미밥(75),모듬버섯찌개,오리훈제구이,봄동부추겉절이,배추김치
잡곡밥(75),실파장국,새우살호박볶음,S사과(35g),S멜론(50g),잡곡밥(75),오징어찌개,차돌양배추볶음,아욱나물무침,배추김치,S크림소스스파게티,S보리차,잡곡밥(75),동태살무국,불고기떡볶음,아욱나물무침,열무물김치
잡곡밥(75),팽이장국,실곤약채소무침,S멜론(50g),S사과(35g),잡곡밥(75),만두국,두부채소전,파래무채무침,열무김치,S매실젤리,S둥글레차,새우크림스파게티,애호박두부젓국찌개,삼겹살구이,상추오이무침,배추김치
감자밥(75),모듬버섯찌개,건새우애호박볶음,S블루베리(50g),S사과(35g),감자밥(75),어묵국수,소고기잡채,단호박견과류샐러드,배추김치,S크림소스스파게티,S보리차,감자밥(75),대구지리,수제비샐러드,참치양파볶음,배추김치
팥밥(75),두부맑은국,숙주당근나물,S복숭아(천도)-80g,S멜론(50g),팥밥(75),모듬버섯찌개,칠리새우,매쉬드포테이토,파김치,S크림소스스파게티,S보리차,소고기가지덮밥,실파장국,오리훈제구이,두부냉채,비트초절이
밤찹쌀팥밥(75),실파장국,크래미채소볶음,S멜론(50g),S키위(50g),밤찹쌀팥밥(75),바지락살맑은국,매콤낙지채소볶음,새우살호박볶음,단배추물김치,S매실젤리,S오미자아이스크림,밤찹쌀팥밥(75),찹쌀옹심이국,닭채볶음,단호박견과류샐러드,배추김치
보리밥(75),팽이장국,얼갈이무침,S사과(35g),S감말랭이,보리밥(75),닭고기채소찌개,두부채소전,콘샐러드,오이소박이김치,S크림소스스파게티,S보리차,보리밥(75),유부쑥갓맑은국,수제비샐러드,애호박건새우볶음,콜라비나박김치
검정콩밥(75),청국장국,땅콩우엉조림,S토마토(200g),S바나나쉐이크,검정콩밥(75),실파장국,매콤오징어볶음,진미채초무침,나박김치,S크림빵,S바나나쉐이크,깍두기치즈볶음밥,늙은호박국,칠리새우,양배추콘샐러드,배추김치
흑미밥(75),팽이장국,크래미채소볶음,S멜론(50g),S사과(35g),흑미밥(75),닭고기채소찌개,감자그라탕,실곤약채소무침,열무김치,S크림소스스파게티,S미숫가루,흑미밥(75),김치유부맑은국,볼어묵조림,단호박견과류샐러드,배추김치
옥수수밥(75),두부된장찌개,매쉬드포테이토,S멜론(75g),S사과(35g),옥수수밥(75),늙은호박국,뿌리채소맛탕,도라지배무침,비트초절이,스크램블에그,S보리차,새우크림스파게티,오징어찌개,닭채볶음,참치양파볶음,단배추물김치
밤콩밥(75),모듬어묵국,크래미채소볶음,S키위(50g),S복숭아(천도)-60g,밤콩밥(75),모듬버섯찌개,떡갈비간장조림,감자당근채볶음,배추김치,S매실젤리,S둥글레차,밤콩밥(75),유부쑥갓맑은국,해물우동숙주볶음,단호박견과류샐러드,배추김치
찹쌀밥(75),늙은호박국,오징어볶음,S복숭아(천도)-80g,S키위(50g),찹쌀밥(75),모듬어묵국,떡갈비간장조림,실곤약채소무침,배추김치,S냉콩국+소면,S두유(150ml),찹쌀밥(75),오징어찌개,닭채볶음,단호박견과류샐러드,배추김치
잡곡밥(75),차돌얼갈이국,미역줄기당근볶음,S과일샐러드(요거트드레싱),S복숭아(80g),잡곡밥(75),미니우동,닭살굴소스볶음,실곤약채소무침,배추김치,S크림소스스파게티,S보리차,잡곡밥(75),애호박두부젓국,달래새우살전,단호박견과류샐러드,배추김치
옥수수밥(75),쑥갓어묵국,단호박샐러드,S멜론(50g),S복숭아(황도)-60g,옥수수밥(75),두부젓국찌개,소고기잡채,콘샐러드,배추김치,S크림소스스파게티,S둥글레차,옥수수밥(75),애호박맑은국,온두부+양념장,아욱나물무침,배추김치
율무밥(75),두부맑은국,건새우애호박볶음,S과일샐러드,S자두(50g),율무밥(75),소고기탕국,어묵감자조림,실곤약채소무침,열무김치,S카카오올리브케익,S코코아,율무밥(75),버섯개장,쫄면채소무침,단호박우유찜,배추김치
검정콩밥(75),단호박새우젓국,상추오이무침,S블루베리(50g),S사과(50g),오징어덮밥,만두국,소고기청경채볶음,브로콜리새우깨무침,깍두기,S크림소스스파게티,S보리차,검정콩밥(75),묵국,카레닭가슴살볶음,김구이+달래양념장,배추김치
팥밥(75),다슬기된장국,가지양념무침,S복숭아(80g),S멜론(75g),팥밥(75),실파장국,뿌리채소맛탕,애호박볶음,깻잎김치,S크림소스스파게티,S오미자아이스크림,팥밥(75),늙은호박국,찹쌀탕수육,건새우애호박볶음,비트초절이
옥수수밥(75),팽이장국,맛살볶음,S사과(35g),S바나나사과키위샐러드(마요네즈),옥수수밥(75),우동국물,떡갈비간장조림,매쉬드포테이토,배추김치,S토마토스파게티,S보리차,옥수수밥(75),다슬기아욱국,소고기단호박볶음,동초무침,나박김치
팥밥(75),가지냉국,애호박건새우볶음,S과일샐러드(요거트드레싱),S오이당근스틱,팥밥(75),설렁탕,깻잎감자전,건새우아몬드조림,깍두기,S단호박샐러드,S고구마쉐이크,팥밥(75),동태살국,매콤오징어볶음,얼갈이무침,나박김치
현미밥(75),늙은호박국,건새우애호박볶음,S복숭아(천도)-80g,S키위(50g),현미밥(75),두부젓국찌개,소고기잡채,진미채초무침,깻잎김치,S맘모스빵,S두유(150ml),현미밥(75),우동국물,소고기양배추조림,단호박견과류샐러드,배추김치
잡곡밥(75),오징어찌개,해초볶음,S복숭아(천도)-80g,S참외(100g),잡곡밥(75),어묵국수,소고기청경채볶음,땅콩우엉조림,배추김치,S크림소스스파게티,S보리차,잡곡밥(75),순한백짬뽕국,오리훈제구이,아욱나물무침,배추김치
잡곡밥(75),두부젓국찌개,단호박샐러드,S멜론(50g),S복숭아(천도)-60g,잡곡밥(75),아욱장국,채소크로켓,맛살볶음,배추김치,S크로와상,S보리차,잡곡밥(75),가지냉국,매콤오징어볶음,건새우애호박볶음,배추김치
감자밥(75),팽이장국,(우유제외)고구마두유조림,S사과(35g),S멜론(50g),감자밥(75),모듬버섯찌개,닭채소조림,단호박샐러드,열무김치,S꼬마김밥(달걀제외),S고구마쉐이크,감자밥(75),실파장국,오징어떡볶음,애호박건새우볶음,배추김치
잡곡밥(75),미니우동,요거트과일샐러드,S복숭아(80g),S블루베리고구마샐러드,해물우동볶음,늙은호박국,닭가슴살고구마볶음,애호박볶음,나박김치,S새우크림소스볶음,S둥글레차,잡곡밥(75),오징어찌개,제육짜장볶음,당근고구마볶음,비트초절이
차조밥(75),만두순두부찌개,매쉬드포테이토,S복숭아(천도)-80g,S사과(35g),차조밥(75),두부젓국찌개,햄오믈렛,맛살볶음,비트초절이,S크림소스스파게티,S보리차,차조밥(75),늙은호박국,매콤오징어볶음,아욱나물무침,단배추물김치
고구마밥(75),김치유부맑은국,크래미채소볶음,S키위(50g),S오이당근스틱,고구마밥(75),가지냉국,레몬소스탕수육,토마토치커리무침,열무물김치,S토마토스파게티,S(우유제외)두유미숫가루,고구마밥(75),팽이장국,닭다리살굴소스볶음,단호박견과류샐러드,열무물김치
완두콩밥(75),동태살무국,애호박건새우볶음,S멜론(50g),S참외(100g),완두콩밥(75),오징어숙주국,참치어묵조림,감자당근채볶음,오이소박이김치,S냉콩국+소면,S오미자아이스크림,완두콩밥(75),유부쑥갓맑은국,떡갈비간장조림,콘샐러드,배추김치
보리밥(75),유부쑥갓맑은국,진미채초무침,S복숭아(천도)-60g,S멜론(50g),보리밥(75),늙은호박국,소고기잡채,고구마우유조림,배추김치,S크림소스스파게티,S(우유제외)수제딸기두유,보리밥(75),실파장국,매콤오징어볶음,단호박견과류샐러드,배추김치
현미밥(75),늙은호박국,두부채소전,S복숭아(80g),S복숭아(천도)-80g,현미밥(75),유부쑥갓맑은국,게살스크램블에그,브로콜리새우깨무침,배추김치,S크림소스스파게티,S둥글레차,현미밥(75),모듬어묵국,매콤오징어볶음,김치볶음,배추김치
소고기가지덮밥,우동국물,두부냉채,S당근스틱,S복숭아(천도)-80g,잡곡밥(75),유부쑥갓맑은국,돼지고기굴소스볶음,애호박볶음,오이소박이김치,S크림소스스파게티,S보리차,잡곡밥(75),쑥갓어묵국,뿌리채소맛탕,상추오이무침,나박김치
찹쌀팥밥(75),우동국물,얼갈이무침,S멜론(50g),S사과(35g),찹쌀팥밥(75),수제비아욱국,두부채소전,새우살호박볶음,배추김치,S크림소스스파게티,S두유(100ml),찹쌀팥밥(75),북어김치국,오리훈제구이,미역초무침,열무김치
흑미밥(75),모듬어묵국,애호박새우젓볶음,S오이당근스틱,S복숭아(천도)-80g,흑미밥(75),양배추맑은국,오리채소볶음,팽이버섯잡채,배추김치,S크림떡볶이,S코코아,흑미밥(75),모듬어묵국,떡갈비피망조림,건취나물간장볶음,배추김치
기장밥(75),다슬기아욱국,단호박샐러드,S오이당근스틱,S견과류,기장밥(75),어묵국수,(저당)닭갈비,미역줄기채소볶음,배추김치,S냉콩국+소면,S오미자차,기장밥(75),버섯개장,차돌양배추볶음,뱅어포구이,배추김치
찰현미밥(75),단호박수제비국,소고기청경채볶음,S키위(50g),S복숭아(80g),찰현미밥(75),오징어찌개,(저염)닭가슴살데리야끼조림,요거트과일샐러드,배추김치,S크림소스스파게티,S보리차,찰현미밥(75),팽이장국,오징어청경채볶음,단호박견과류샐러드,배추김치
율무밥(75),다슬기아욱국,숙주당근나물,S멜론(75g),S참외(50g),율무밥(75),유부쑥갓맑은국,떡갈비간장조림,실곤약채소무침,오이소박이김치,S찐고구마,S오미자아이스크림,율무밥(75),홍합무국,매콤오징어볶음,맛살볶음,배추김치
