1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
B소고기미역죽,B수제바나나우유,B멜론(50g),S복숭아(천도)-60g,S파인애플(50g),수수밥(75),모듬어묵국,(저당)닭갈비,과일땅콩샐러드,단배추물김치,S냉콩국+소면,S오미자아이스크림,수수밥(75),오징어찌개,참치어묵조림,애호박볶음,총각김치
B브로콜리소고기죽,B수제바나나우유,B수박(100g),S멜론(75g),S단감(50g),밤찹쌀팥밥(75),모듬어묵국,(저당)닭갈비,맛살볶음,비트초절이,S냉콩국+소면,S보리차,밤찹쌀팥밥(75),오징어찌개,매콤오징어볶음,단호박채소전,파김치
B소고기미역죽,B떠먹는요구르트(100ml),B참외(100g),S복숭아(천도)-80g,S청포도(100g),밤찹쌀팥밥(75),아욱장국,해물우동숙주볶음,두부당근완자전,파김치,S애플파이,S둥글레차,밤찹쌀팥밥(75),늙은호박국,두부톳무침,콘샐러드,오이소박이김치
B건포도감자볼,B고구마쉐이크,B복숭아(황도)-60g,S오렌지(50g),S수박화채,밤찹쌀팥밥(75),건새우시금치국,매콤낙지채소볶음,두부당근완자전,나박김치,S크로와상,S보리차,밤찹쌀팥밥(75),팽이장국,돼지고기굴소스볶음,콘샐러드,오이소박이김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B복숭아(황도)-60g,S오렌지(50g),S멜론(75g),찹쌀현미밥(75),모듬버섯찌개,해물우동숙주볶음,두부당근완자전,오이소박이김치,S크림소스스파게티,S둥글레차,찹쌀현미밥(75),유부쑥갓맑은국,닭날개간장조림,건새우애호박볶음,오이소박이김치
B단팥도너츠,B바나나쉐이크,B귤(50g),S복숭아(천도)-80g,S과일샐러드(요거트드레싱),오징어덮밥,단호박새우젓국,주꾸미채소간장볶음,고사리들깨나물,깻잎김치,S시루떡,S코코아,잡곡밥(75),유부맑은국,닭가슴살버터구이,해초볶음,깻잎김치
B감자죽,B수제블루베리우유,B복숭아(백도)-60g,S단감(50g),S사과(100g),차조밥(75),오징어맑은국,(저염)갈치조림,아욱나물무침,오이소박이김치,S영양주먹밥,S쌀음료,새우튀김우동,버섯개장,어묵고구마조림,얼갈이무침,오이소박이김치
B찐빵,B우유(200ml),B귤(50g),S당근스틱,S단감(50g),고구마밥(75),닭살양파국,물만두,오이생채,단무지,S송편(40g),S오미자차,닭칼국수,군만두,오징어불고기,머위나물,단무지
B브로콜리크림스프,B수제블루베리바나나우유,B복숭아(천도)-60g,S사과(35g),S귤(80g),찹쌀보리밥(75),찹쌀옹심이국,닭가슴살고구마볶음,오이참치마요무침,오이소박이김치,S크로와상,S보리차,찹쌀보리밥(75),냉이된장국,매콤주꾸미볶음,진미채초무침,오이소박이김치
B약과,B고구마쉐이크,B복숭아(천도)-60g,S멜론(50g),S귤(80g),찹쌀보리밥(75),모듬버섯찌개,채소옥수수튀김,겨울초된장무침,파김치,S크림소스스파게티,S보리차,찹쌀보리밥(75),팽이장국,삼겹살구이,동초무침,오이소박이김치
B으깬견과류고구마샐러드(요거트),B두유(200ml),B복숭아(천도)-80g,S토마토(200g),S오렌지(100g),밤밥(75),수제비아욱국,당근참치마요무침,매쉬드포테이토,나박김치,S크림소스스파게티,S둥글레차,밤밥(75),팽이장국,옥수수채소튀김,팽이버섯잡채,콜라비나박김치
B(우유제외)참깨두유죽,B떠먹는요구르트(100ml),B사과(100g),S당근스틱,S바나나(100g),김치햄볶음밥,늙은호박국,소고기토마토조림,참치양파볶음,배추김치,S크림소스스파게티,S둥글레차,흑미밥(75),호박고지들깨탕,매콤주꾸미볶음,숙주당근나물,배추김치
B새우치즈죽,B고칼슘우유(100ml),B복숭아(황도)-60g,S키위(100g),S귤(80g),밤찹쌀팥밥(75),감자달걀국,감자소고기조림,새송이버섯나물,배추김치,S토마토스파게티,S둥글레차,게살파인애플볶음밥,늙은호박국,돼지고기청경채볶음,오이사과무침,배추김치
B소고기미역죽,B고칼슘우유(150ml),B참외(50g),S당근스틱,S사과(35g),차조밥(75),실파장국,모듬버섯탕수,건새우애호박볶음,배추김치,S찐고구마,S보리차,게살볶음밥,팽이장국,굴비구이,(저염)닭가슴살피망볶음,배추김치
B크로와상,B떠먹는요구르트(100ml),S복숭아(80g),S키위(50g),S수박화채,흑미밥(75),늙은호박국,닭살고구마조림,아욱나물무침,총각김치,S매실젤리,S보리차,흑미밥(75),새우살애호박국,떡갈비간장조림,콩나물잡채,깍두기
B양파치즈죽,B고구마쉐이크,S복숭아(천도)-60g,S단감(50g),S수박화채,찹쌀보리밥(75),가지냉국,뿌리채소맛탕,미역줄기채소볶음,콜라비나박김치,S크림소스스파게티,S둥글레차,찹쌀보리밥(75),대구지리,소고기단호박볶음,오이참치마요무침,배추김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B토마토(200g),S복숭아(80g),S멜론(100g),잡곡밥(75),근대국,동태살전,해초볶음,단무지,S크림소스스파게티,S둥글레차,잡곡밥(75),콩가루얼갈이배추국,라조기,감자치즈전,배추김치
B미역죽,B수제블루베리우유,B방울토마토(70g),S참외(50g),B당근스틱,달걀주먹밥,실파장국,(저당)닭갈비,얼갈이무침,오이소박이김치,S영양주먹밥,S둥글레차,율무밥(75),호박감자수제비국,(저염)갈치조림,건취나물간장볶음,오이소박이김치
B새우볶음밥,B수제바나나우유,B키위(100g),S복숭아(80g),S오렌지(50g),검정콩밥(75),모듬어묵국,닭날개간장조림,감자볶음,오이소박이김치,S크림소스스파게티,S보리차,검정콩밥(75),실파장국,닭고기냉채,건새우애호박볶음,오이소박이김치
B소고기미역죽,B바나나쉐이크,B토마토(200g),S멜론(50g),S당근스틱,파프리카유부초밥,실파장국,돼지고기우엉잡채,얼갈이나물,배추김치,S크림소스스파게티,S보리차,보리밥(75),유부쑥갓맑은국,참치어묵조림,사과미나리무침,배추김치
B소고기미역죽,B고구마쉐이크,B복숭아(백도)-60g,S멜론(75g),S귤(80g),김치햄볶음밥,팽이장국,닭가슴살사과무침,곤드레나물볶음,깍두기,S크림소스스파게티,S보리차,찹쌀현미밥(75),근대국,두부채소전,건새우애호박볶음,깍두기
B양파치즈죽,B고칼슘두유(190ml),B단감(50g),S당근스틱,S오렌지(100g),오징어채소덮밥,토란국,매콤오징어볶음,도라지나물(간장),배추김치,S프렌치토스트,S둥글레차,찹쌀팥밥(75),늙은호박국,호박전,참치애호박볶음,배추김치
B양파치즈죽,B떠먹는요구르트(100ml),B청포도(100g),S사과(35g),S멜론(50g),검정콩밥(75),실파장국,참치어묵조림,돌나물흑임자샐러드,오이소박이김치,S채소전,S보리차,돼지고기버섯카레라이스,유부쑥갓맑은국,떡갈비간장조림,사과미나리무침,나박김치
B소고기미역죽,B떠먹는요구르트(100ml),B멜론(75g),S파인애플(50g),S배(50g),보리밥(75),찹쌀옹심이국,닭다리살굴소스볶음,새우튀김,백김치,S건포도감자볼,S수제딸기우유,보리밥(75),오징어찌개,(저당)닭갈비,크래미채소볶음,백김치
B누룽지죽,B수제딸기우유,B복숭아(황도)-60g,S수박(100g),S바나나(50g),고구마밥(75),늙은호박국,훈제오리냉채,콘샐러드,파김치,S크림소스스파게티,S둥글레차,돼지고기양배추덮밥,모듬어묵국,모듬튀김,가지양념무침,파김치
B소고기미역죽,B바나나쉐이크,B오렌지(50g),S참외(100g),S참외(50g),차조밥(75),늙은호박국,양배추낙지볶음,상추오이무침,오이소박이김치,S채소전,S보리차,차조밥(75),오징어숙주국,메추리알샐러드,건새우애호박볶음,오이소박이김치
B소고기미역죽,B고구마쉐이크,B단감(50g),S귤(50g),S방울토마토(70g),찹쌀보리밥(75),유부쑥갓맑은국,채소옥수수튀김,무미역생채,오이소박이김치,S가래떡구이,S둥글레차,찹쌀보리밥(75),다슬기아욱국,삼겹살구이,아욱나물무침,오이소박이김치
B수제비,B호두우유,B멜론(50g),S복숭아(천도)-80g,S귤(80g),고구마밥(75),실파장국,(저당)닭갈비,맛살볶음,오이소박이김치,S크림소스스파게티,S보리차,고구마밥(75),대구지리,두부채소전,건새우애호박볶음,오이소박이김치
B감자된장죽,B수제바나나우유,B멜론(50g),S사과(35g),S귤(80g),옥수수밥(75),쑥갓어묵국,매콤오징어볶음,닭감자고구마조림,배추김치,S크림소스스파게티,S보리차,새우크림스파게티,모듬버섯찌개,뿌리채소맛탕,건새우애호박볶음,배추김치
B냉콩국+소면,B두유(100ml),B참외(50g),S멜론(50g),S귤(50g),잡곡밥(75),맑은가쓰오부시장국,떡갈비간장조림,감자당근채볶음,오이소박이김치,S크림소스스파게티,S매실쥬스,소고기비빔밥,오징어숙주국,매콤낙지채소볶음,소고기동그랑땡전,오이소박이김치
B치즈스틱,B요구르트,B단감(50g),S딸기(100g),S복숭아(천도)-80g,소고기잡채덮밥,늙은호박국,(저당)닭갈비,애호박볶음,깻잎김치,S채소전,S둥글레차,현미밥(75),실파장국,오리훈제구이,땅콩우엉조림,깻잎김치
B소고기미역죽,B수제블루베리우유,B당근스틱,S복숭아(천도)-60g,S귤(50g),찹쌀팥밥(75),늙은호박국,찹쌀탕수육,참치양파볶음,총각김치,S약과,S둥글레차,오징어덮밥,청경채맑은국,목이버섯실파제육볶음,고구마순나물,총각김치
B(우유제외)게살채소스프,B(우유제외)채소스크램블에그,B토마토(200g),S참외(100g),S딸기(100g),잡곡밥(75),모듬어묵국,라조기,상추오이무침,비트초절이,S크림소스스파게티,S둥글레차,잡곡밥(75),청국장국,뿌리채소맛탕,건새우애호박볶음,깻잎김치
B시금치치즈죽,B콩두유,B사과(35g),S참외(50g),S(우유제외)과일화채,대파달걀볶음밥,두부젓국찌개,(저염)갈치조림,부추사과무침,동치미,S영양주먹밥,S오미자차,완두콩밥(75),순한고추장찌개,오리훈제구이,참외샐러드,단무지
B양파치즈죽,B블루베리바나나쉐이크,B멜론(100g),S복숭아(천도)-80g,S당근스틱,찹쌀현미밥(75),동태살무국,오징어초무침,가지무침,배추김치,S크림소스스파게티,S보리차,오징어채소덮밥,오징어숙주국,케이준샐러드,소고기우엉조림,배추김치
B당근스프,B고구마쉐이크,B복숭아(황도)-60g,S블루베리(50g),S사과(35g),감자밥(75),동태살무국,뿌리채소맛탕,건새우애호박볶음,비트초절이,S잣죽,S보리차,새우튀김우동,만두국,햄구이,느타리버섯나물,배추김치
B새우채소죽,B(우유제외)수제바나나두유,B참외(50g),S토마토(200g),S멜론(75g),오징어채소덮밥,두부젓국찌개,떡갈비간장조림,애호박볶음,나박김치,S냉콩국+소면,S오미자아이스크림,감자밥(75),늙은호박국,삼치무조림,감자당근채볶음,비트초절이
B(우유제외)당근스프,B고칼슘우유(100ml),B멜론(50g),S파인애플(50g),S사과(35g),수수밥(75),실파장국,닭가슴살고구마볶음,달래새우살전,백김치,S쿠키,S보리차,수수밥(75),순한백짬뽕국,뿌리채소맛탕,매쉬드포테이토,백김치
B수제비,B(우유제외)수제바나나두유,B멜론(75g),S토마토(200g),S멜론(75g),크림소스스파게티,청국장국,떡갈비피망조림,애호박건새우볶음,깻잎김치,S크림떡볶이,S둥글레차,쌀밥(75),실파장국,찹쌀탕수육,애호박새우젓볶음,나박김치
B소고기미역죽,B고칼슘우유(100ml),B당근스틱,S복숭아(천도)-80g,S단감(50g),콩국수,두부구이,(저당)닭갈비,가지양념무침,배추김치,S바람떡,S매실쥬스,팥밥(75),애호박새우젓국,두부채소전,머윗대나물,배추김치
B양파치즈죽,B바나나쉐이크,B복숭아(황도)-80g,S귤(80g),S단감(50g),검정콩밥(75),실파장국,참치어묵조림,동초무침,배추김치,S채소전,S보리차,돼지고기버섯카레라이스,유부쑥갓맑은국,떡갈비간장조림,사과미나리무침,배추김치
B옥수수버터구이,B수제바나나우유,B멜론(50g),S수박(100g),S멜론(75g),오징어덮밥,호박감자수제비국,(저당)닭갈비,미니새송이버섯볶음,깍두기,S크림소스스파게티,S둥글레차,밤밥(75),동태살무국,칠리새우,곰취나물볶음,깍두기
B시금치치즈죽,B요구르트,B단감(50g),S복숭아(천도)-60g,S멜론(50g),검정콩밥(75),닭고기채소찌개,닭다리살굴소스볶음,얼갈이무침,깍두기,S냉콩국+소면,S보리차,검정콩밥(75),모듬어묵국,삼치무조림,콘샐러드,깍두기
B소고기브로콜리죽,B고구마쉐이크,B복숭아(천도)-60g,S사과(50g),S귤(80g),흑미밥(75),동태살무국,오징어튀김,미역줄기채소볶음,배추김치,S단팥빵,S오미자아이스크림,흑미밥(75),팽이장국,라조기,애호박건새우볶음,배추김치
B크로와상,S고칼슘우유(100ml),B사과(50g),S수박(100g),S오렌지(100g),완두콩밥(75),다시마새우젓국,오리훈제구이,찐단호박,배추김치,S수제새우과자,S두유(200ml),완두콩밥(75),소고기버섯국,오징어초무침,맛살볶음,배추김치
B치즈죽,B수제바나나우유,B사과(35g),S참외(50g),S멜론(75g),브로콜리채소볶음밥,팽이장국,닭고기냉채,돌나물흑임자샐러드,오이소박이김치,S크로와상,S보리차,찹쌀팥밥(75),유부쑥갓맑은국,오징어초무침,(우유제외)고구마두유조림,오이소박이김치
B소고기타락죽,B요구르트,B방울토마토(70g),S복숭아(천도)-80g,S참외(100g),오징어덮밥,다시마새우젓국,(저당)닭갈비,참치애호박볶음,갓김치,S토마토스파게티,S둥글레차,밤밥(75),오징어찌개,칠리새우,소고기감자볶음,갓김치
B현미소고기죽,B고칼슘우유(100ml),B복숭아(천도)-80g,S당근스틱,S사과(75g),크림리조또,다시마새우젓국,뿌리채소맛탕,건새우애호박볶음,오이소박이김치,S크림소스스파게티,S둥글레차,밤찹쌀팥밥(75),팽이장국,닭날개간장조림,오징어채볶음,오이소박이김치
B치즈고구마죽,B고칼슘우유(100ml),B참외(50g),S당근스틱,S복숭아(80g),크림리조또,팽이장국,모듬버섯탕수,실곤약채소무침,백김치,S크림소스스파게티,S보리차,감자밥(75),닭고기채소찌개,칠리새우,감자전,백김치
B찐고구마,B두유(100ml),B멜론(50g),S사과(50g),S귤(50g),기장밥(75),유부쑥갓맑은국,옥수수채소튀김,땅콩우엉조림,깍두기,S채소전,S오미자아이스크림,기장밥(75),건새우시금치국,안매운김치전,참치양파볶음,깍두기
B밤설기(40g),B떠먹는요구르트(100ml),B복숭아(백도)-60g,S멜론(50g),S사과(35g),김치햄볶음밥,실파장국,온두부+양념장,맛살볶음,파김치,S크림소스스파게티,S오미자아이스크림,기장밥(75),모듬어묵국,두부채소전,애호박볶음,파김치
B양파치즈죽,B고구마쉐이크,B복숭아(황도)-60g,S멜론(75g),S귤(80g),밤찹쌀팥밥(75),동태살무국,닭가슴살사과무침,당근고구마볶음,배추김치,S참치채소전,S보리차,밤찹쌀팥밥(75),실파장국,떡갈비간장조림,두부열무나물,배추김치
B치즈,B요구르트,B멜론(50g),S당근스틱,S귤(80g),소고기잡채덮밥,애호박새우젓국,채소튀김(감자),부추양파생채,깍두기,S크림소스스파게티,S둥글레차,밤콩밥(75),다시마새우젓국,온두부+양념장,소고기감자볶음,깍두기
B소고기청경채죽,B고칼슘우유(100ml),B복숭아(천도)-80g,S당근스틱,S단감(50g),잡곡밥(75),숙주맑은국,닭가슴살채소볶음,브로콜리흑임자소스무침,배추김치,S시루떡,S보리차,잡곡밥(75),묵국,소고기카레볶음,양배추달걀말이,배추김치
B닭고기흑임자죽,B우유(100ml),B당근김죽,S복숭아(80g),S단감(50g),채소유부초밥,팽이장국,삼치무조림,맛살볶음,배추김치,S크림소스스파게티,S쌀음료,쌀밥(75),연두부새우젓국,(저당)닭갈비,건새우애호박볶음,배추김치
B소고기미역죽,B수제블루베리우유,B참외(50g),S포도(100g),S바나나(100g),찹쌀현미밥(75),맑은동태찌개,사각어묵볶음,가지양념무침,배추김치,S냉콩국+소면,S둥글레차,돼지고기양배추덮밥,맑은장국,소면채소무침,닭가슴살고구마볶음,배추김치
B냉콩국+소면,B두유(100ml),B복숭아(황도)-60g,S멜론(50g),S단감(50g),흑미밥(75),늙은호박국,오리훈제구이,미역줄기채소볶음,오이소박이김치,S크림소스스파게티,S오미자아이스크림,흑미밥(75),팽이장국,칠리새우,파래무채무침,파김치
B고구마스프,B요구르트,B사과(35g),S귤(50g),S참외(50g),잡곡밥(75),버섯개장,어묵감자조림,무미역생채,오이소박이김치,S크림소스스파게티,S보리차,백김치볶음밥,온청포묵국,두부채소전,건새우애호박볶음,오이소박이김치
B닭영양죽,B바나나쉐이크,B당근스틱,S단감(50g),S멜론(75g),파프리카유부초밥,대구지리,매콤주꾸미볶음,갈치감자조림,단배추물김치,S크림소스스파게티,S보리차,찹쌀보리밥(75),근대국,뿌리채소맛탕,양상추요거트샐러드,총각김치
B늙은호박죽,B고칼슘우유(100ml),B마카로니채소샐러드,S복숭아(황도)-80g,S귤(50g),크림소스스파게티,감자건포도샐러드,칠리새우,머윗대나물,오이소박이김치,S우동,S검은콩두유(100ml),현미밥(75),실파장국,두부톳무침,표고버섯간장볶음,오이소박이김치
B찹쌀고구마죽,B과일연두부스무디,B사과(50g),S블루베리(50g),S멜론(50g),파프리카유부초밥,오징어맑은국,목이버섯실파제육볶음,고구마샐러드(마요네즈),오이소박이김치,S단호박찜,S두유(200ml),차조밥(75),호박감자수제비국,주꾸미채소간장볶음,두부달걀찜,오이소박이김치
B소고기미역죽,B요구르트,B바나나(100g),S멜론(50g),S당근스틱,완두콩밥(75),모듬어묵국,채소튀김(감자),얼갈이무침,배추김치,S영양주먹밥,S보리차,마파두부덮밥,도토리묵냉국,소면채소무침,베이컨채소말이,배추김치
B누룽지죽,B(우유제외)수제바나나두유,B복숭아(천도)-80g,S멜론(75g),S단감(50g),새우크림스파게티,유부쑥갓맑은국,매콤낙지채소볶음,당근옥수수콘전,오이소박이김치,S가래떡구이,S둥글레차,쌀밥(75),모듬버섯찌개,고구마찜닭,겨울초된장무침,오이소박이김치
B소고기미역죽,B바나나쉐이크,B사과(35g),S멜론(50g),S복숭아(천도)-60g,차조밥(75),청국장국,매콤오징어볶음,맛살달걀찜,배추김치,S단팥빵,S오미자아이스크림,오징어덮밥,미역냉국,채소전,건새우애호박볶음,배추김치
B새우치즈죽,B(우유제외)수제바나나두유,B복숭아(황도)-80g,S오렌지(100g),S당근스틱,소고기가지덮밥,늙은호박국,짜장닭볶음,요거트과일샐러드,백김치,S크림소스스파게티,S둥글레차,잡곡밥(75),호박고지들깨탕,닭감자고구마조림,참치양파볶음,백김치
B소고기미역죽,B떠먹는요구르트(100ml),B청포도(100g),S사과(100g),S단감(50g),쌀밥(75),감자채맑은국,참치어묵조림,찐단호박,배추김치,S크림떡볶이,S보리차,파프리카유부초밥,실파장국,돼지고기김치불고기,건새우애호박볶음,배추김치
B소고기미역죽,B(우유제외)수제바나나두유,B당근스틱,S복숭아(80g),S멜론(75g),김치스팸치즈볶음밥,모듬버섯찌개,메밀봄동전,애호박볶음,비트초절이,S크림떡볶이,S보리차,밤찹쌀팥밥(75),버섯개장,닭날개간장조림,해초볶음,비트초절이
B소고기미역죽,B바나나쉐이크,B멜론(50g),S복숭아(천도)-60g,S토마토(100g),찰현미밥(75),늙은호박국,닭살고구마조림,상추오이무침,오이소박이김치,S애플파이,S둥글레차,찰현미밥(75),모듬어묵국,두부채소전,건새우애호박볶음,오이소박이김치
B양파치즈죽,B요구르트,B멜론(50g),S복숭아(천도)-80g,S오렌지(100g),찹쌀팥밥(75),동태살무국,햄구이,건새우애호박볶음,오이소박이김치,S채소전,S오미자아이스크림,찹쌀팥밥(75),대구지리,양배추쌈장무침,애호박새우젓볶음,오이소박이김치
B단호박떡케익,B바나나쉐이크,B사과(35g),S멜론(75g),S귤(80g),고구마밥(75),동태살쑥갓국,매콤오징어볶음,땅콩우엉조림,열무물김치,S토마토스파게티,S보리차,오징어덮밥,순한백짬뽕국,삼겹살구이,건취나물간장볶음,열무물김치
B소고기미역죽,B고구마쉐이크,B참외(50g),S복숭아(천도)-80g,S단감(50g),찰현미밥(75),팽이장국,두부채소전,오이생채,열무물김치,S냉콩국+소면,S레몬주스,찰현미밥(75),닭살미역국,매콤낙지채소볶음,달래새우살전,콜라비나박김치
B소고기미역죽,B떠먹는요구르트(100ml),B사과(75g),S복숭아(천도)-60g,S귤(50g),잡곡밥(75),모듬어묵국,해물우동숙주볶음,애호박조림,배추김치,S연두부,S오미자아이스크림,잡곡밥(75),두부젓국찌개,뿌리채소맛탕,감자당근채볶음,배추김치
B시금치치즈죽,B두유(100ml),B복숭아(천도)-80g,S귤(80g),S단감(50g),차조밥(75),우거지맑은국,소고기단호박볶음,요거트과일샐러드,비트초절이,S크림떡볶이,S둥글레차,차조밥(75),우동국물,모듬버섯탕수,미역줄기채소볶음,콜라비나박김치
B삶은고구마,B고칼슘우유(100ml),B사과(75g),S멜론(50g),S딸기(100g),현미밥(75),가자미미역국,소고기채굴소스볶음,모듬채소,비트초절이,S스크램블에그(버터),S떠먹는요구르트(100ml),현미밥(75),애호박두부젓국찌개,삼치데리야끼소스튀김,배추된장무침,얼갈이배추김치
B건포도감자볼,B고구마쉐이크,B멜론(75g),S사과(35g),S바나나(50g),고구마밥(75),동태살무국,오징어채소볶음,미역매실청무침,오이소박이김치,S수제비,S오미자아이스크림,고구마밥(75),오징어숙주국,돼지고기청경채볶음,참치어묵조림,비트초절이
B치즈고구마죽,B복숭아호두스무디,B참외(50g),S멜론(50g),S토마토(100g),밤콩밥(75),닭살미역국,두부채소굴소스볶음,소고기감자조림,백김치,S(우유제외)새우크림소스볶음,S둥글레차,밤콩밥(75),모듬버섯찌개,수제비샐러드,사과상추겉절이,백김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B복숭아(천도)-60g,B사과(75g),S수박화채,옥수수밥(75),늙은호박국,소고기잡채,매쉬드포테이토,단배추물김치,S단호박샐러드(마요네즈),S둥글레차,옥수수밥(75),삼계탕,소고기청경채볶음,고구마범벅,총각김치
B절편,B두유(150ml),B멜론(75g),S멜론(50g),S사과(35g),찰현미밥(75),소고기팽이버섯국,두부채소볶음,단호박호두조림,열무김치,S온도토리묵국,S오미자아이스크림,찰현미밥(75),감자된장국,병어조림,동초무침,열무김치
B고구마스프,B콩두유,B오렌지(50g),S당근스틱,S멜론(75g),잡곡밥(75),찹쌀옹심이국,브로콜리달걀볶음,미역귀튀각,오이소박이김치,S크림소스스파게티,S보리차,잡곡밥(75),늙은호박국,매콤주꾸미볶음,진미채초무침,오이소박이김치
B절편(40g),B수제바나나우유,B복숭아(황도)-80g,S배(50g),S멜론(50g),밤찹쌀팥밥(75),쑥완자탕,매콤오징어볶음,소고기우엉조림,백김치,S크림소스스파게티,S오미자아이스크림,밤찹쌀팥밥(75),홍합살미역국,(저당)닭갈비,파래무채무침,배추김치
B소고기미역죽,B수제바나나우유,B토마토(100g),S복숭아(80g),S키위(100g),차조밥(75),새우살애호박국,채소크로켓,맛살볶음,곤약김치무침,S크림소스스파게티,S보리차,차조밥(75),모듬어묵국,한치어묵조림,고구마순된장무침,곤약김치무침
B두부,B(우유제외)수제바나나두유,B복숭아(천도)-80g,S사과(35g),S멜론(50g),차조밥(75),팽이장국,닭감자조림,진미채초무침,배추김치,S토마토스파게티,S오미자아이스크림,차조밥(75),다슬기아욱국,칠리새우,얼갈이무침,배추김치
B당근스프,B검은깨두유(150ml),B마카로니채소샐러드,S멜론(50g),S참외(100g),옥수수밥(75),맑은김치어묵국,뿌리채소맛탕,(우유제외)감자버터구이,나박김치,S연근튀김,S식혜,옥수수밥(75),숙주당면국,삼치단호박조림,땅콩우엉조림,파김치
B당근스프,B(우유제외)수제바나나두유,B복숭아(황도)-80g,S멜론(50g),S수박화채,찹쌀팥밥(75),팽이장국,뿌리채소맛탕,배추게맛살샐러드,파김치,S(우유제외)로제스파게티,S보리차,찹쌀팥밥(75),버섯개장,채소맛살전,무미역생채,파김치
B소고기죽,B수제바나나우유,B자두(50g),S과일샐러드,S복숭아(천도)-80g,옥수수밥(75),아욱토장국,떡갈비간장조림,단호박구이,깍두기,S떡볶이,S식혜,옥수수밥(75),설렁탕+소면,가지구이,건새우애호박채소볶음,깍두기
B북어채소죽,B(우유제외)바나나쉐이크,B두부,S복숭아(80g),S파인애플(50g),찰현미밥(75),모듬어묵국,옥수수채소튀김,고춧잎된장무침,오이소박이김치,S크림소스스파게티,S보리차,찰현미밥(75),두부맑은국,토마토치즈범벅,상추오이무침,오이소박이김치
B크로와상,B고구마쉐이크,B멜론(75g),S귤(80g),S사과(35g),팥밥(75),실파장국,(저염)갈치조림,아욱나물무침,배추김치,S채소전,S둥글레차,팥밥(75),어묵국수,닭가슴살고구마볶음,참치양파볶음,배추김치
B모닝빵,B수제바나나우유,B토마토(100g),S방울토마토(35g),S사과(75g),찹쌀보리밥(75),유부쑥갓맑은국,돈까스+소스,건취나물볶음,오이소박이김치,S크림소스스파게티,S보리차,찹쌀보리밥(75),다슬기아욱국,소고기육전(찹쌀가루),무미역생채,오이소박이김치
