Unnamed: 0,breakfast1,breakfast2,breakfast3,snack1,snack2,snack3,snack4,rice,special,soup,kimchi,special_soup_needed,special_soup_notneeded,vegitable_soup,nonvegitable_soup,possible_with_special,morning_soup_comb1,morning_soup_comb2,morning_soup_comb3,side_dish1,side_dish2,empty,0_x,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,31_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31_y
²¢ÀÙµ¿ÅÂÆ÷Àü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776477,1.7324753,0.0,1.0010841,2.3211327,0.0,0.0,0.0,0.0,0.20392585,0.0,0.0,0.0,0.0,0.0,0.0,1.7468065,0.0,0.2223193,0.0,0.0,0.0,0.0,3.6038177,1.1416969,0.0,0.0,3.1020799,0.0,0.0,0.0
»õ¿ì¸À¿¬±ÙÆ¢±è,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93880546,0.5891782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.224131,0.0,0.40845436,0.0,0.0,0.0,0.0,3.1376195,0.0,0.0,0.6967631,0.0,0.0,5.4135184,0.0,0.0,2.238121,0.0,0.0,0.0
±èÄ¡Âî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210982,0.0,0.0,0.0,0.0,3.6182523,0.0,0.0,0.0,0.14739674,0.0,1.3284286,0.0,0.0,0.0,0.0,1.8272424,0.0,0.0,0.0,0.0,2.9621828,0.0,3.844698,0.0,0.0,0.0,1.7149371,0.0,2.5627124,0.0
BÃ»°æÃ¤Á×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028473377,0.0,1.7696996,0.68396664,0.0,0.0,0.0,0.63537884,0.0,1.4150186,0.0,0.0,0.0,2.219415,1.2348484,0.99921954,2.9704163,1.549863,0.0,1.6707753,0.0,1.1319988,0.0,0.0,0.0,0.0,0.0,0.82329977,0.1509136
¿À¸®¿£Å»ºñºö½Ò±¹¼ö,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350643,0.0,6.47075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4684887,0.0,3.4192224,0.0,9.899179,0.0,3.2792873,0.0,0.0,0.0,0.0,0.0,0.0,0.0037636757,6.1324377,0.0,0.0,1.3937935,0.0,0.0
¿ÀÂ¡¾î´Þ°¿ÀåÁ¶¸²,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1684785,0.0,2.1037292,3.7373853,0.89623666,0.9681952,0.0,0.0,0.0,0.5342198,0.0,0.0,0.0,0.0,0.0,3.9527364,0.0,0.0,1.0961877,0.0,0.0,0.0,0.0,0.0,2.5675797,0.0,0.0,0.0,0.0,0.0,0.0
B¿ä±¸¸£Æ®,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.672594,0.0,0.0,0.0,0.0,7.504534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4806533,0.0,0.0,0.0,0.0,5.85133,0.0,7.7727127,0.0,0.0,0.0,6.8332915,9.393118,3.7380075,0.0
»ïÄ¡±¸ÀÌ+¾ç³äÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.077017,0.0,5.2282543,0.0,2.107847,5.731083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943082,0.0,0.0,0.0,0.0,0.0,5.258906,0.0,0.0,3.5515032,0.0,0.0,0.0
ºñÆ®¹«ÃÊÀýÀÓ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37833,0.0,2.190883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27266,0.0,0.0,0.0,0.0,0.0,11.422599,0.0,0.0,3.9342678,0.0,5.472189,0.0,0.0,3.6958804,0.0,0.0,0.0,6.108631,0.0,0.4596368
´ëÇÕ¹Ì¿ª±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.8980915546417236,-0.2500108778476715,-1.502423882484436,-0.9083883762359619,-0.21151837706565857,0.21156342327594757,0.34636029601097107,-0.6782518029212952,-1.7788679599761963,0.5002064108848572,0.42795318365097046,-0.7479268312454224,-0.7329689264297485,0.22747553884983063,-0.22320593893527985,-1.332467794418335,-1.0711604356765747,0.37257516384124756,-0.4221925437450409,-0.7541463375091553,0.4883226454257965,0.4725508987903595,0.3146155774593353,0.7068966627120972,0.4798662066459656,-0.32338225841522217,0.5780888795852661,-0.6265815496444702,0.6281648874282837,1.2042312622070312,-0.6082711815834045,-1.0358902215957642,0.0,0.91261536,1.1415215,0.0,2.4611049,1.0394524,0.0,0.0,0.0,0.0,0.0,0.0,4.2294316,0.0,0.0,0.0,1.3753322,3.1442552,0.0,0.0,0.0,0.0,3.0414877,0.0,3.4070368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
¾ÖÈ£¹Ú¾çÆÄººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.0431636571884155,0.45056477189064026,0.9718183279037476,0.429328054189682,-1.9596697092056274,-0.16803783178329468,-1.6633659601211548,-0.6242690682411194,-0.30674704909324646,-1.0775957107543945,-1.1525582075119019,-1.5401122570037842,-0.1412985473871231,0.24647389352321625,-0.5132364630699158,-1.1522454023361206,0.055867504328489304,-0.6994886994361877,-0.26173147559165955,-1.224311113357544,-0.25241953134536743,0.9233527183532715,-0.6896752119064331,-0.9606748819351196,1.2143316268920898,0.5528020858764648,-1.6285624504089355,-0.6998090147972107,-1.6456365585327148,-0.5156506896018982,-1.5283738374710083,-1.250897765159607,0.0,4.943256,0.0,2.3139324,0.0,0.0,4.4734745,0.0,0.0,0.0,0.0,0.0,0.15249217,0.0,0.0,0.0,0.0,0.0,0.0,0.0427984,0.0,0.0,1.1614537,0.0,0.0,1.2889335,0.0,0.0,2.6525354,0.0,2.7676554,0.0
¿Ã°»ÀÌ±¹,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6175884008407593,-0.3038431406021118,-0.3818415701389313,-0.10085349529981613,-0.5612028241157532,-0.1089232861995697,0.29249900579452515,-0.2589258551597595,-0.7407631278038025,-0.05091527849435806,0.7915067076683044,-0.2262697070837021,-0.09571658819913864,0.5366751551628113,0.043801963329315186,-0.43654921650886536,-0.7530657052993774,-0.1161903589963913,-0.568668007850647,-0.06296093016862869,0.6576650142669678,0.3532121181488037,0.4129326641559601,0.31220385432243347,0.4326705038547516,-0.029333699494600296,0.4393927752971649,-0.4746721386909485,0.24083997309207916,0.5041003823280334,-0.2967127561569214,-0.4075021743774414,0.0,0.0,0.0,0.0,0.0,0.0,24.667469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.779032,20.152319,0.0,0.0,0.0,0.0,16.27809,0.0,0.0,0.0,0.0,0.0,0.0,15.326874,0.0,0.0
µÎºÎÃ¤¼ÒÀü,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.662941,0.0,2.4343007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.954933,3.755868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314136,0.0,0.0,0.0,0.9656073,0.0,0.0
»õ¿ì»ìÄÉÃ¸ººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53796226,0.0,2.3278182,0.0,0.79806894,0.0,0.0,0.16205674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7980223,3.0854702,0.45563257,0.0,0.0,0.0,0.0,1.6767169,0.0,1.4329684,0.0,0.0,0.0,0.0,0.017671525,0.04257202
¿ÀÀÌ¼Ò°í±âººÀ½,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4815152,0.92312825,1.285457,3.0796192,0.0,0.0,0.0,0.0,0.0,0.23476839,0.0,0.0,0.0,2.206387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040810943,0.41102278,0.0,0.0,0.0,0.0,2.1990302,0.0
(¿ìÀ¯Á¦¿Ü)½ºÅ©·¥ºí¿¡±×,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357752,1.574737,2.3314161,0.94147813,0.0,0.0,0.0,0.0,2.2744164,0.0,0.0,0.0,0.0,0.0,1.5735009,0.0,0.0,1.7499226,0.0,0.0,0.0,0.0,0.0,4.12055,0.0,0.0,0.0,0.0,0.0,0.0
B³ÃÄá±¹+¼Ò¸é,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.259228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.818821,0.0,0.0,0.0,0.0,0.0,24.489754,0.0,0.0,0.0,11.341035,0.0,0.0,0.0,0.0,12.064448,0.0,0.0,0.0,6.6876454,12.735206,0.0
¹°¸¸µÎ±¹(°¡°ø¸¸µÎ),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216218,0.0,1.463957,0.0,0.0,0.0,2.0583549,0.0,2.3939757,0.0,0.0,0.0,0.0,1.7149475,0.0,3.0374675,0.0,0.0,0.9987107,0.0,4.1431866,0.0,0.0,0.0,0.9208363,0.0,1.2557995,0.0
´ëÆÄµÈÀåÂî°³,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5941855907440186,-0.9196233153343201,-0.8563370108604431,-0.5582719445228577,0.26982709765434265,-0.5640256404876709,0.29422175884246826,-0.7940106391906738,-0.9416191577911377,0.7283713817596436,0.6100319027900696,-0.3799644410610199,-0.05604901537299156,0.18121232092380524,0.12176385521888733,-0.7322779893875122,-1.5305225849151611,0.4350723922252655,-0.18399251997470856,-0.6403347849845886,1.0710591077804565,0.9051183462142944,0.5621341466903687,0.6212852001190186,-0.04774543642997742,-0.12843604385852814,0.8638895750045776,0.5454309582710266,0.3194274306297302,-0.17293158173561096,-0.27452826499938965,-0.12261749804019928,0.0,1.4520499,0.0,0.0,0.0,0.0,5.1938505,0.0,0.0,0.0,0.0,0.0,5.0564823,0.0,0.0,0.0,0.0,0.09027338,0.0,0.0,0.0,0.0,3.8370786,0.0,5.561594,0.0,0.0,0.0,2.1938057,0.0,1.4331768,0.0
SÃ¤¼ÒÂð»§,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3423202335834503,-0.03639315068721771,-0.6868794560432434,0.2345515340566635,-0.07017118483781815,0.42533552646636963,0.11745963990688324,0.5004957318305969,0.5888587236404419,0.09995118528604507,0.46026578545570374,-0.21634814143180847,-0.4643729627132416,-0.29746389389038086,0.5812492370605469,0.33998146653175354,-0.1948961764574051,-0.09170202165842056,0.04558205232024193,-0.22228781878948212,-0.5497605800628662,0.5537305474281311,-0.37407544255256653,0.1584390550851822,-0.05190476030111313,-0.2442491203546524,0.07693159580230713,-0.3260900378227234,-0.28318560123443604,-0.529442548751831,-0.11551036685705185,-0.5541199445724487,0.0,19.362547,0.0,0.0,0.0,0.0,11.804758,0.0,0.0,0.0,5.2826033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0717876,8.278724,0.0,0.0,0.0,0.0,5.3306985,0.0,0.0,2.4340148,15.321922,11.717874,2.4707456
Áø¹ÌÃ¤ÃÊ¹«Ä§,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2.0421581268310547,0.42837604880332947,-0.12559616565704346,1.489665150642395,-2.185027599334717,-0.5413152575492859,-0.7072762846946716,-0.13883745670318604,0.9959753155708313,-0.6540648341178894,-1.6699587106704712,-1.2607512474060059,-0.39784836769104004,0.8639335632324219,-2.7953548431396484,-1.3755110502243042,-1.4526809453964233,-1.0278981924057007,-0.3855777084827423,0.7246916890144348,-0.4520260691642761,0.510275661945343,-1.1076232194900513,-1.6218464374542236,0.604976236820221,2.2897684574127197,-2.6204731464385986,-1.9818346500396729,-1.9685297012329102,-0.19282802939414978,-2.596101760864258,-3.1494200229644775,0.0,5.8790116,0.0,0.0,0.0,0.0,10.630835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042353,0.0,0.0,8.0523615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0714507,0.0,0.0,0.0
Ä¡Áî¿À¹É·¿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920245,1.4945714,1.3161042,0.0,5.511377,0.0,0.0,0.0,0.0,5.2202187,0.0,0.0,0.0,0.0,0.0,3.1274402,0.0,0.0,5.331648,0.0,0.0,0.0,0.0,0.0,3.047552,0.0,0.0,0.0,1.9785372,0.0,0.0
B¿ì¾ûÁ×,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58660185,0.0,1.6273302,1.1677586,0.0,0.0,0.0,0.0,0.0,1.493465,0.0,0.22366634,0.0,1.54431,0.51833713,1.6625167,3.6355512,1.3987863,0.0,0.23411477,0.0,0.32079637,0.0,0.0,0.0,0.0,0.0,0.41586423,0.0
