1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
찹쌀현미밥(55),온도토리묵국,무미역생채,S복숭아(60g),S자두(50g),찹쌀현미밥(55),감자된장국,고구마연근맛탕,아욱무침,나박김치,S크로와상,S둥글레차,찹쌀현미밥(55),북어김치국,김말이튀김,봄동부추겉절이,석박지
밤밥(55),닭고기채소찌개,실곤약간장채소무침,S사과(35g),S블루베리고구마샐러드,밤밥(55),애호박두부젓국,새우버터구이,얼갈이배추겉절이,단배추물김치,S(우유제외)알리오올리오스파게티,S코코아,밤밥(55),오징어찌개,닭가슴살고구마볶음,양배추오이샐러드,비트초절이
팥밥(63),얼갈이맑은국,진미채초무침,S복숭아(황도)-80g,S멜론(50g),팥밥(63),해물탕,멸치땅콩볶음,애호박볶음,석박지,S크림떡볶이,S오미자아이스크림,팥밥(63),찹쌀옹심이국,온두부찜,호박채소볶음,나박김치
잡곡밥(63),버섯개장,무미역생채,S당근스틱,S사과(35g),잡곡밥(63),실파장국,햄구이,청경채사과무침,비트초절이,S쿠키,S복숭아호두스무디,잡곡밥(63),온청포묵국,탕평채무침,해초볶음,배추김치
찹쌀보리밥(55),오징어숙주국,과일샐러드(요거트드레싱),S복숭아(천도)-60g,S블루베리(50g),찹쌀보리밥(55),유부쑥갓맑은국,으깬두부채소전,맛살볶음,나박김치,S(우유제외)토마토스파게티,S검은콩두유(100ml),찹쌀보리밥(55),매콤애호박국,떡갈비간장조림,매쉬드포테이토,오이소박이김치
기장밥(63),떡국,감자당근채볶음,S과일샐러드(요거트드레싱),S사과(35g),기장밥(63),실파장국,오징어간장조림,도라지볶음,얼갈이배추김치,S(우유제외)알리오올리오스파게티,S미숫가루,기장밥(63),닭곰탕,채소스크램블에그,깻잎순멸치볶음,열무물김치
율무밥(55),다슬기된장국(올갱이국),건파래자반,S복숭아(60g),S블루베리(50g),율무밥(55),다슬기된장국,고구마연근맛탕,상추쌈,나박김치,S짜장떡볶이,S오미자아이스크림,율무밥(63),해물탕,옥수수치즈전,도토리묵무침,석박지
쌀밥(55),어묵국수,매쉬드포테이토,S복숭아(황도)-80g,S사과(35g),쌀밥(55),건새우된장국,오징어링튀김,단호박견과류찜,단무지,S연두부,S코코아,쌀밥(55),닭고기채소찌개,가지구이,사과샐러드(마요네즈),비트초절이
잡곡밥(55),감자수제비국(조개x),단호박꿀찜,S파인애플(50g),S사과샐러드(마요네즈),잡곡밥(55),애호박새우젓국,떡탕평채,쌈채소,파김치,S찹쌀도너츠,S검은깨두유(100ml),잡곡밥(55),소고기양파국,차돌양배추볶음,표고버섯당근볶음,갓김치
찹쌀팥밥(55),북어김치국,단호박견과류샐러드,S멜론(50g),S사과(35g),찹쌀팥밥(55),호박감자수제비국,삼치무조림,맛살볶음,비트초절이,S카카오올리브케익,S둥글레차,찹쌀팥밥(55),유부쑥갓맑은국,닭고기냉채,건취나물간장볶음,배추김치
수수밥(63),동태살무국,새우살호박볶음,S복숭아(천도)-60g,S블루베리(50g),수수밥(63),북어달걀국,참치어묵조림,애호박새우젓볶음,나박김치,S(우유제외)알리오올리오스파게티,S복숭아호두스무디,수수밥(63),어묵탕,떡갈비간장조림,얼갈이나물,오이소박이김치
찹쌀현미밥(55),순한고추장찌개,노각나물,S사과(35g),S멜론(50g),찹쌀현미밥(63),온청포묵국,떡갈비채소볶음,얼갈이무침,비트초절이,S채소찐빵,S둥글레차,찹쌀현미밥(55),어묵국수,시금치두부전,무사과무침,배추김치
팥밥(55),아욱우렁된장국,진미채초무침,S복숭아(황도)-60g,S복숭아(황도)-80g,팥밥(63),떡국,청경채불고기,콘샐러드,석박지,S매실젤리,S보리차,팥밥(63),차돌얼갈이국,소고기토마토조림,채소샐러드,깍두기
수수밥(55),콩가루얼갈이배추국,도라지나물(간장),S복숭아(천도)-60g,S복숭아(60g),수수밥(63),매콤애호박국,토마토치즈범벅,곤드레나물볶음,깻잎김치,S약과,S고구마쉐이크,수수밥(55),동태살무국,조랭이떡소불고기,토마토범벅,비트초절이
흑미밥(55),(소고기제외)당면양배추국,건취나물간장볶음,S멜론(50g),S블루베리(50g),흑미밥(55),유부쑥갓맑은국,고구마연근맛탕,크래미채소볶음,오이소박이김치,S슈크림빵,S오미자아이스크림,흑미밥(55),두부새우젓국,떡갈비간장조림,매쉬드포테이토,나박김치
완두콩밥(55),매콤애호박국,건파래자반,S복숭아(황도)-80g,S블루베리고구마샐러드,완두콩밥(55),차돌얼갈이국,소고기잡채,고구마줄기볶음,깻잎김치,S크림빵,S레몬주스,완두콩밥(55),미니우동,소고기양배추조림,김자반볶음,열무물김치
찰현미밥(63),유부쑥갓맑은국,맛살볶음,S사과(35g),S복숭아(천도)-60g,찰현미밥(55),동태살무국,떡갈비채소볶음,과일샐러드(요거트드레싱),오이소박이김치,S멸치주먹밥,S둥글레차,찰현미밥(63),팽이장국,으깬두부채소전,요거트과일샐러드,배추김치
쌀밥(63),유부김치국,치커리무침,S블루베리(50g),S참외(100g),쌀밥(40),매콤콩나물국,고구마연근맛탕,파래무침,백김치,S절편,S오미자아이스크림,쌀밥(40),두부새우젓국,두부함박스테이크,브로콜리초고추장무침,석박지
찹쌀현미밥(55),떡국,매쉬드포테이토,S사과(35g),S멜론(50g),찹쌀현미밥(55),오징어찌개,찹쌀탕수육,땅콩우엉무침,단배추물김치,S(우유제외)토마토스파게티,S매실쥬스,찹쌀현미밥(55),동태살무국,으깬두부채소전,애호박건새우볶음,열무김치
흑미밥(55),두부새우젓국,애호박볶음,S복숭아(60g),S사과(35g),흑미밥(55),유부쑥갓맑은국,닭고기냉채,마카로니채소샐러드(토마토소스),파김치,S크림떡볶이,S코코아,흑미밥(55),오징어숙주국,칠리새우,사과미나리무침,비트초절이
고구마밥(63),차돌얼갈이국,감자당근채볶음,S사과(35g),S멜론(50g),고구마밥(63),동태살무국,(저염)갈치조림,건새우애호박볶음,나박김치,S(우유제외)알리오올리오스파게티,S오미자아이스크림,고구마밥(63),떡국,옥수수채소튀김,상추오이무침,석박지
팥밥(55),당근황태국,양배추호두무침,S복숭아(천도)-80g,S수박(100g),팥밥(55),애호박젓국,단호박전,매쉬드포테이토,열무물김치,S슈크림빵,S코코아,팥밥(55),묵국,조랭이떡소불고기,(우유제외)고구마두유조림,깍두기
검정콩밥(55),오징어찌개,우엉간장조림,S복숭아(황도)-80g,S블루베리고구마샐러드,검정콩밥(55),차돌얼갈이국,참치어묵조림,참치양파볶음,단배추물김치,S매실젤리,S레몬주스,검정콩밥(55),오징어숙주국,온두부찜,단호박견과류샐러드,열무김치
차조밥(55),동태살국,과일샐러드(요거트드레싱),S사과(35g),S참외(50g),차조밥(55),닭고기채소찌개,새우살조림,동초무침,열무물김치,S(우유제외)토마토스파게티,S코코아,차조밥(55),미니우동,오징어채소볶음,매쉬드포테이토,비트초절이
찰현미밥(63),동태살무국,건취나물간장볶음,S복숭아(천도)-60g,S사과(35g),찰현미밥(63),감자된장국,차돌양배추볶음,진미채채소무침,오이소박이김치,S단호박샐러드,S검은깨두유(200ml),찰현미밥(63),매콤애호박국,고구마연근맛탕,참치양파볶음,배추김치
고구마밥(63),닭고기채소찌개,해초볶음,S멜론(50g),S사과(50g),고구마밥(63),건새우시금치국,햄구이,가지양념무침,열무물김치,S(우유제외)토마토스파게티,S오미자아이스크림,고구마밥(63),닭살당면국,소면채소무침,실곤약채소무침,단배추물김치
찰현미밥(55),어묵국수,진미채채소무침,S복숭아(60g),S복숭아(천도)-60g,찰현미밥(55),동태살국,치킨까스+소스,미역줄기채소볶음,나박김치,S으깬견과류고구마샐러드(요거트),S둥글레차,찰현미밥(63),해물탕,새우살크림소스볶음,매콤숙주미나리무침,비트초절이
찹쌀팥밥(55),맑은육개장,건취나물간장볶음,S멜론(50g),S사과(35g),찹쌀팥밥(55),북어김치국,참치어묵조림,콩나물잡채,석박지,S냉콩국+소면,S복숭아호두스무디,찹쌀팥밥(55),떡국,수제비샐러드,매쉬드포테이토,배추김치
흑미밥(63),차돌박이된장국,동초무침,S감말랭이,S키위(50g),흑미밥(55),애호박맑은국,삼치무조림,새송이버섯나물,단무지,S단호박샐러드,S(우유제외)수제블루베리우유,흑미밥(63),다시마새우젓국,두부달걀부침,고구마줄기볶음,동치미
쌀밥(55),유부쑥갓맑은국,과일샐러드(요거트드레싱),S복숭아(60g),S수박(100g),쌀밥(55),무채양파국,새우살크림소스볶음,진미채초무침,배추김치,S쿠키,S둥글레차,쌀밥(55),호박감자수제비국,브로콜리달걀볶음,요거트과일샐러드,비트초절이
찹쌀보리밥(63),동태살무국,매쉬드포테이토,S블루베리고구마샐러드,S멜론(50g),찹쌀보리밥(63),안매운닭개장,고구마연근맛탕,크래미채소볶음,오이소박이김치,S매실젤리,S오미자아이스크림,찹쌀보리밥(63),매콤애호박국,매콤오징어볶음,건새우애호박볶음,파김치
밤찹쌀팥밥(63),호박감자수제비국,당근스틱,S복숭아(60g),S사과(35g),밤찹쌀팥밥(55),유부쑥갓맑은국,동태포전,사과미나리무침,나박김치,S찐고구마(80g),S검은깨두유(200ml),밤찹쌀팥밥(55),버섯개장,소고기토마토조림,김구이+양념장,비트초절이
밤콩밥(63),쑥갓어묵탕,땅콩우엉무침,S사과(35g),S멜론(50g),밤콩밥(63),북어달걀국,수제비샐러드,진미채초무침,배추김치,S새우크림소스볶음,S복숭아호두스무디,밤콩밥(63),실파장국,고구마연근맛탕,무미역생채,오이소박이김치
밤밥(55),차돌얼갈이국,맛살미역줄기볶음,S복숭아(천도)-60g,S복숭아(60g),밤밥(55),묵국,조랭이떡소불고기,옥수수버터구이,단배추물김치,S치즈머핀,S둥글레차,밤밥(55),찹쌀옹심이국,소고기깻잎볶음,건파래자반,열무물김치
기장밥(55),북어김치국,참치양파볶음,S복숭아(황도)-80g,S참외(50g),기장밥(63),해물탕,오징어채소볶음,아욱무침,나박김치,S치즈케이크,S(우유제외)수제블루베리우유,기장밥(63),떡국,토마토카프레제,간장두부조림,비트초절이
밤콩밥(55),토란국,과일샐러드(요거트드레싱),S사과(50g),S포도(100g),밤콩밥(63),무채양파국,두부미역전,마늘쫑무침,백김치,S쌀과자,S오미자아이스크림,밤콩밥(63),순한고추장찌개,두부톳무침,상추초무침,동치미
검정콩밥(63),유부쑥갓맑은국,토마토범벅,S복숭아(60g),S사과(100g),검정콩밥(63),동태살무국,탕평채무침,도라지나물(간장),열무물김치,S단팥도너츠,S복숭아호두스무디,검정콩밥(55),호박감자수제비국,(우유제외)단호박오징어찜,실곤약간장채소무침,배추김치
완두콩밥(55),미니해물칼국수,동초무침,S복숭아(황도)-80g,S사과(35g),완두콩밥(55),북어달걀국,훈제오리구이,게맛살피망채볶음,나박김치,S크림떡볶이,S떠먹는요구르트(100ml),완두콩밥(55),소고기떡국,오리훈제구이,애호박볶음,동치미
율무밥(55),온청포묵국,실곤약채소무침,S복숭아(천도)-60g,S사과(100g),율무밥(55),버섯개장,삼치무조림,무미역생채,배추김치,S짜장떡볶이,S복숭아호두스무디,율무밥(55),북어김치국,수제비샐러드,배추게맛살샐러드,열무물김치
옥수수밥(63),차돌얼갈이국,애호박건새우볶음,S복숭아(60g),S멜론(50g),옥수수밥(55),늙은호박국,조랭이떡소불고기,동초무침,단배추물김치,S크림떡볶이,S보리차,옥수수밥(55),미니우동,옥수수채소튀김,무미역무침,갓김치
검정콩밥(55),떡국,고구마줄기볶음,S사과(35g),S복숭아(황도)-80g,검정콩밥(55),실파장국,채소스크램블에그,가지나물무침,깻잎김치,S애플파이,S코코아,검정콩밥(55),오징어감자국,치즈등심돈까스,마카로니채소샐러드(토마토소스),열무물김치
고구마밥(55),호박감자수제비국,매쉬드포테이토,S멜론(50g),S블루베리(50g),고구마밥(55),유부쑥갓맑은국,닭고기냉채,삶은달걀,오이소박이김치,S(우유제외)토마토스파게티,S둥글레차,고구마밥(55),소고기떡국,차돌볶음,맛살볶음,배추김치
고구마밥(63),(저염)닭곰탕,진미채초무침,S블루베리고구마샐러드,S복숭아(60g),고구마밥(63),건새우시금치국,가래떡김치전,땅콩우엉조림,나박김치,S매실젤리,S오미자아이스크림,고구마밥(63),떡국,닭고기냉채,땅콩우엉무침,비트초절이
찰현미밥(55),건새우맑은국,채소샐러드,S복숭아(황도)-80g,S참외(50g),찰현미밥(63),안매운닭개장,조랭이떡소불고기,진미채채소무침,단배추물김치,S(우유제외)토마토스파게티,S보리차,찰현미밥(55),동태맑은국,훈제오리단호박찜,매쉬드포테이토,열무물김치
수수밥(55),차돌얼갈이국,토마토범벅,S멜론(50g),S복숭아(천도)-80g,수수밥(55),북어김치국,청경채불고기,얼갈이무침,나박김치,S가래떡구이,S검은콩두유(100ml),수수밥(63),실파장국,동태포전,동초무침,석박지
밤찹쌀팥밥(55),미니우동,배무생채,S복숭아(황도)-60g,S참외(50g),밤찹쌀팥밥(55),동태맑은국,오징어두루치기,양배추오이샐러드,단배추물김치,S유부초밥,S코코아,밤찹쌀팥밥(55),오징어찌개,옥수수채소전,참치양파볶음,열무김치
잡곡밥(55),호박감자수제비국,크래미채소볶음,S멜론(50g),S복숭아(천도)-60g,잡곡밥(55),유부쑥갓맑은국,채소전,맛살볶음,비트초절이,S멸치주먹밥,S떠먹는요구르트(100ml),잡곡밥(55),동태살무국,소고기토마토볶음,건취나물간장볶음,배추김치
팥밥(55),찹쌀옹심이국,게맛살파프리카볶음,S블루베리고구마샐러드,S사과(35g),팥밥(55),소고기양배추국,소고기장똑똑이,참나물볶음,동치미,S쿠키,S고칼슘우유(100ml),팥밥(55),유부김치국,매콤오징어볶음,양배추마요무침,깻잎김치
잡곡밥(55),호박감자수제비국,채소샐러드,S복숭아(60g),S복숭아(천도)-60g,잡곡밥(55),실파장국,소고기토마토볶음,마카로니채소샐러드(토마토소스),오이소박이김치,S치즈스틱,S둥글레차,잡곡밥(63),유부쑥갓맑은국,닭고기냉채,애호박볶음,비트초절이
찰현미밥(55),(소고기제외)당면양배추국,게맛살파프리카볶음,S블루베리고구마샐러드,S포도(100g),찰현미밥(55),콩나물어묵탕,미역귀튀각,브로콜리초무침,배추김치,S크로와상,S떠먹는요구르트(100ml),찰현미밥(55),애탕국,깻잎달걀말이,치커리배무침,동치미
찰현미밥(63),닭곰탕,맛살볶음,S복숭아(60g),S사과(100g),찰현미밥(63),유부쑥갓맑은국,떡갈비간장조림,과일샐러드(요거트드레싱),단배추물김치,S증편(40g),S복숭아호두스무디,찰현미밥(63),동태살무국,참치어묵조림,동초무침,비트초절이
찹쌀밥(40),쑥갓어묵탕,미역줄기채소볶음,S멜론(50g),S블루베리(50g),찹쌀밥(40),버섯개장,고구마연근맛탕,땅콩우엉무침,오이소박이김치,S가래떡구이,S오미자아이스크림,찹쌀밥(40),호박감자수제비국,온두부찜,매쉬드포테이토,배추김치
옥수수밥(55),차돌얼갈이국,애호박건새우볶음,S사과(35g),S복숭아(황도)-80g,옥수수밥(55),떡국,떡갈비채소볶음,동초무침,단배추물김치,S소보로빵,S보리차,옥수수밥(55),실파장국,매콤오삼불고기,미역줄기당근볶음,열무물김치
찹쌀팥밥(55),유부대파국,과일샐러드(요거트드레싱),S자두(50g),S복숭아(천도)-80g,찹쌀팥밥(55),미니우동,으깬두부채소전,곤드레나물볶음,백김치,S크로와상,S수제블루베리바나나우유,찹쌀팥밥(55),유부된장국,닭고기냉채,감자당근채볶음,배추김치
감자밥(55),안매운닭개장,매쉬드포테이토,S참외(50g),S멜론(50g),감자밥(55),동태맑은국,칠리새우,사과미나리무침,단배추물김치,S(우유제외)토마토스파게티,S오미자아이스크림,감자밥(55),감자수제비국(조개x),두부톳무침,다시마북어볶음,열무물김치
밤찹쌀팥밥(63),떡국,동초무침,S복숭아(60g),S복숭아(천도)-60g,밤찹쌀팥밥(63),두부새우젓국,오징어청경채볶음,채소샐러드,석박지,S으깬견과류고구마샐러드(요거트),S보리차,밤찹쌀팥밥(63),해물탕,조랭이떡소불고기,진미채초무침,나박김치
완두콩밥(55),동태살무국,해초볶음,S사과(50g),S사과(35g),완두콩밥(55),북어김치국,채소스크램블에그,고구마순된장무침,열무물김치,S(우유제외)토마토스파게티,S코코아,완두콩밥(55),어묵국수,등심탕수육+소스,감자당근채볶음,깍두기
밤찹쌀팥밥(55),안매운닭개장,진미채초무침,S복숭아(천도)-60g,S수박화채,밤찹쌀팥밥(55),호박감자수제비국,햄구이,맛살볶음,비트초절이,S(우유제외)알리오올리오스파게티,S매실쥬스,밤찹쌀팥밥(55),유부쑥갓맑은국,오징어볶음,땅콩우엉무침,배추김치
쌀밥(63),닭고기채소찌개,토마토범벅,S복숭아(황도)-80g,S복숭아(60g),쌀밥(40),온청포묵국,삼치무조림,애호박건새우볶음,단배추물김치,S시금치견과류주먹밥,S오미자아이스크림,쌀밥(40),양배추맑은국,오리훈제구이,실곤약간장채소무침,동치미
흑미밥(63),북어김치국,애호박볶음,S사과(35g),S멜론(50g),흑미밥(63),해물탕,새우살볶음,아욱무침,열무물김치,S(우유제외)알리오올리오스파게티,S보리차,흑미밥(63),어묵국수,오징어새우볶음,매쉬드포테이토,비트초절이
감자밥(55),쑥갓어묵탕,단호박찜,S자두(50g),S포도(100g),감자밥(55),유부대파국,주꾸미채소볶음,곤드레나물볶음,열무김치,S크로와상,S토마토쉐이크,감자밥(55),유부된장국,토마토치즈범벅,새우살호박볶음,백김치
밤밥(55),어묵국수,채소샐러드,S복숭아(천도)-80g,S복숭아(80g),밤밥(55),동태살무국,소고기토마토조림,매콤숙주미나리무침,나박김치,S(우유제외)토마토스파게티,S코코아,밤밥(63),콩가루얼갈이배추국,조랭이떡소불고기,감자당근채볶음,석박지
고구마밥(55),새우살시금치국,오이생채,S복숭아(황도)-80g,S사과(100g),고구마밥(55),애호박두부젓국찌개,옥수수치즈전,당근스틱,열무물김치,S크로와상,S복숭아호두스무디,고구마밥(55),닭살당면국,소고기당면불고기,실곤약채소무침,깍두기
