1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
B절편,B두유(100ml),B참외(100g),S복숭아(천도)-60g,S사과(35g),차조밥(55),유부쑥갓맑은국,새우살크림소스볶음,건새우애호박볶음,나박김치,S고로케,S오미자아이스크림,차조밥(55),동태살무국,삼치무조림,애호박볶음,오이소박이김치
B(우유제외)당근스프,B(우유제외)수제바나나두유,B참외(50g),S사과(35g),S멜론(100g),옥수수밥(63),얼갈이배추국,토마토치즈범벅,맛살양상추샐러드,열무물김치,S(우유제외)아몬드사과도넛,S보리차,옥수수밥(63),대구지리,고구마연근맛탕,해초볶음,비트초절이
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B귤(50g),S복숭아(천도)-60g,S오이당근스틱,완두콩밥(63),유부김치국,어묵감자조림,애호박건새우볶음,나박김치,S잣죽,S식혜,완두콩밥(63),닭살미역국,탕평채무침,새송이버섯조림,배추김치
B밤설기(40g),B호두우유,B참외(50g),S복숭아(황도)-60g,S키위(50g),감자밥(63),쑥국,삼겹살구이,땅콩우엉무침,석박지,S크림떡볶이,S쌀음료,감자밥(63),모듬버섯찌개,채소옥수수튀김,감자당근채볶음,깍두기
B옥수수버터구이,B요구르트,B참외(100g),S사과(35g),S멜론(50g),쌀밥(40),가자미미역국,소고기당면불고기,동초무침,나박김치,S멸치주먹밥,S복숭아호두스무디,쌀밥(63),애호박두부젓국찌개,소면채소무침,감자당근채볶음,비트초절이
B고구마청경채죽,B(우유제외)수제바나나두유,B참외(50g),S복숭아(황도)-60g,S멜론(100g),보리밥(55),다시마양파국,삼겹살구이,치커리무침,열무물김치,S호박죽,S코코아,보리밥(55),소고기양파국,라조기,유채나물된장무침,오이소박이김치
B찹쌀고구마죽,B복숭아호두스무디,B멜론(50g),S오이당근스틱,S사과(35g),보리밥(63),순한육개장,소면채소무침,얼갈이된장나물,배추김치,S멸치주먹밥,S보리차,보리밥(63),실파장국,어묵감자조림,(우유제외)옥수수버터구이,비트초절이
B단호박스프,B검은깨두유(200ml),B복숭아(60g),S멜론(100g),S포도(100g),옥수수밥(55),팽이장국,새우살크림소스볶음,곤약김치무침,나박김치,S가래떡구이,S(우유제외)고구마쉐이크,옥수수밥(55),양송이된장국,라조기,감자버터구이,콜라비나박김치
B으깬견과류고구마샐러드(요거트),B검은콩두유(100ml),B참외(50g),S사과(35g),S멜론(50g),차조밥(63),순한고추장찌개,참치김치볶음,동초무침,오이소박이김치,S증편,S떠먹는요구르트(100ml),차조밥(63),동태살무국,삼치무조림,과일샐러드(요거트드레싱),비트초절이
B가래떡구이,B수제바나나우유,B참외(50g),S멜론(50g),S키위(50g),찹쌀밥(40),호박감자수제비국,간장찜닭,진미채초무침,열무물김치,S(우유제외)수제멸치과자,S오미자아이스크림,찹쌀밥(40),유부쑥갓맑은국,고구마연근맛탕,사과미나리무침,배추김치
B맘모스빵,B검은깨두유(100ml),B귤(50g),S복숭아(천도)-60g,S오이당근스틱,찹쌀밥(40),버섯개장,동태포전,얼갈이무침,나박김치,S샌드위치,S둥글레차,찹쌀밥(63),찹쌀옹심이국,두부채소굴소스볶음,얼갈이된장나물,비트초절이
B양파치즈스프,B수제바나나우유,B푸실리샐러드,S멜론(100g),S복숭아(황도)-60g,쌀밥(55),오징어찌개,새우춘권튀김,진미채초무침,열무물김치,S(우유제외)토마토스파게티,S보리차,쌀밥(55),닭곰탕,무나물볶음,매콤숙주미나리무침,단배추물김치
B꿀떡,B두유(100ml),B참외(50g),S멜론(50g),S사과(35g),흑미밥(55),얼갈이배추국,물만두,과일샐러드(요거트드레싱),나박김치,S호박죽,S오미자아이스크림,흑미밥(55),유부쑥갓맑은국,채소옥수수튀김,호박채소볶음,배추김치
B파프리카감자크림스프,B복숭아호두스무디,B귤(50g),S멜론(50g),S포도(100g),잡곡밥(55),쑥갓어묵탕,소면채소무침,청경채사과무침,석박지,S절편,S보리차,잡곡밥(63),대구지리,탕평채무침,해초볶음,깍두기
B참치미역죽,B(우유제외)수제바나나두유,B당근스틱,S블루베리고구마샐러드,S멜론(100g),현미밥(55),팽이장국,새우깐풍기,애호박조림,열무김치,S치즈스틱,S요구르트,현미밥(55),애호박새우젓국,(저염)닭가슴살단호박조림,해초볶음,나박김치
B단팥도너츠,B고구마쉐이크,B블루베리고구마샐러드,S복숭아(60g),S멜론(100g),차조밥(55),차돌얼갈이국,양배추맛살나물,진미채초무침,단배추물김치,S크림떡볶이,S둥글레차,차조밥(55),대구지리,가지구이,애호박건새우볶음,비트초절이
B소고기미역죽,B복숭아호두스무디,B참외(50g),S사과(35g),S멜론(100g),팥밥(55),두부새우젓국,탕평채무침,얼갈이된장나물,열무물김치,S찐고구마,S보리차,팥밥(55),쑥국,삼치무조림,채소샐러드,동치미
B찐감자,B(우유제외)수제바나나두유,B멜론(50g),S사과(35g),S블루베리(50g),기장밥(63),차돌얼갈이국,두부톳무침,과일샐러드(요거트드레싱),단배추물김치,S슈크림빵,S오미자아이스크림,기장밥(55),쑥갓어묵탕,안매운김치전,진미채초무침,깻잎김치
B브로콜리크림스프,B고구마쉐이크,B참외(50g),S사과(35g),S복숭아(천도)-60g,찹쌀팥밥(63),유부쑥갓맑은국,칠리새우,옥수수버터구이,나박김치,S크림빵,S보리차,찹쌀팥밥(63),실파장국,소고기토마토볶음,건파래자반,비트초절이
B고구마스프,B요구르트,B블루베리고구마샐러드,S참외(50g),S멜론(50g),잡곡밥(63),동태살국,라조기,얼갈이나물,배추김치,S치즈케이크,S쌀음료,잡곡밥(63),해물탕,어묵감자조림,애호박건새우볶음,열무물김치
B두부,B고구마쉐이크,B청포도(100g),S사과(35g),S블루베리고구마샐러드,보리밥(63),얼갈이배추국,감자부추전,맛살양상추샐러드,나박김치,S크림떡볶이,S보리차,보리밥(63),유부쑥갓맑은국,맛살꼬지전,땅콩우엉무침,비트초절이
B치즈스틱,B(우유제외)수제바나나두유,B배(50g),S참외(50g),S(우유제외)과일화채,감자밥(63),실파달걀국,고구마연근맛탕,참치피망볶음,열무물김치,S(우유제외)토마토스파게티,S식혜,감자밥(63),닭곰탕,두부데리야끼소스구이,유채나물된장무침,콜라비나박김치
B으깬견과류고구마샐러드(요거트),B(우유제외)바나나쉐이크,B귤(50g),S멜론(50g),S복숭아(60g),밤콩밥(63),동태살무국,두부톳무침,사과미나리무침,비트초절이,S고로케,S오미자아이스크림,밤콩밥(63),쑥갓어묵탕,오리훈제구이,미역줄기채소볶음,배추김치
B참치미역죽,B고구마쉐이크,B사과(75g),S복숭아(황도)-80g,S멜론(100g),옥수수밥(55),콩나물북어국,매콤오징어볶음,요거트과일범벅,열무물김치,S개피떡(40g),S호두우유,옥수수밥(55),두부새우젓국,삼치무조림,참치양파볶음,나박김치
B감자죽,B복숭아호두스무디,B배(50g),S블루베리고구마샐러드,S멜론(100g),옥수수밥(63),동태살국,탕평채무침,건파래자반,비트초절이,S멸치주먹밥,S보리차,옥수수밥(63),실파장국,새우살크림소스볶음,과일샐러드(요거트드레싱),석박지
B참나물유부초밥,B요구르트,B사과(100g),S파인애플(50g),S(우유제외)과일화채,잡곡밥(55),표고버섯탕,삼겹살구이,건취나물볶음,열무물김치,S스크램블에그(버터),S떠먹는요구르트(100ml),잡곡밥(55),두부새우젓국,낙지채소볶음,단호박꿀찜,깍두기
B당근김죽,B우유(150ml),B블루베리(50g),S복숭아(황도)-80g,S포도(100g),흑미밥(63),숙주맑은국,소고기마늘종볶음,명엽채볶음,단배추물김치,S쌀과자,S토마토주스,흑미밥(63),소고기무국,두부톳무침,동초무침,비트초절이
B고구마스프,B복숭아호두스무디,B참외(50g),S사과(35g),S멜론(100g),흑미밥(55),실파장국,닭다리살콩가루부추찜,머윗대나물,나박김치,S크림떡볶이,S둥글레차,흑미밥(55),온도토리묵국,옥수수채소튀김,청경채사과무침,콜라비나박김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B참외(50g),S복숭아(황도)-80g,S멜론(50g),현미밥(55),팽이장국,수제비샐러드,상추배생채,석박지,S쌀과자,S오미자아이스크림,현미밥(55),건새우시금치국,고구마연근맛탕,무사과무침,깍두기
B치즈,B(우유제외)바나나쉐이크,B참외(50g),S복숭아(황도)-80g,S블루베리고구마샐러드,옥수수밥(55),차돌얼갈이국,호박전,애호박건새우볶음,단배추물김치,S으깬견과류고구마샐러드(요거트),S둥글레차,옥수수밥(55),매콤소고기숙주국,고구마연근맛탕,찐당근스틱,열무물김치
B치즈죽,B고구마쉐이크,B참외(50g),S멜론(50g),S복숭아(천도)-80g,수수밥(55),동태살무국,삼치무조림,곤드레나물볶음,비트초절이,S단호박샐러드(마요네즈),S우유(100ml),수수밥(63),유부쑥갓맑은국,라조기,건새우애호박볶음,배추김치
B닭백숙,B수제바나나우유,B사과(35g),S복숭아(60g),S멜론(50g),흑미밥(55),떡국,으깬두부채소전,매쉬드포테이토,석박지,S슈크림빵,S둥글레차,흑미밥(63),콩가루얼갈이배추국,새우살채소볶음,호박고지나물,열무김치
B냉콩국+소면,B(우유제외)수제바나나두유,B복숭아(황도)-60g,S사과샐러드(마요네즈),S블루베리고구마샐러드,차조밥(55),버섯무국,어묵감자조림,오징어채무침,나박김치,S연두부,S레몬주스,차조밥(55),맑은미역국,소고기브로콜리조림,유채나물무침,비트초절이
B치즈죽,B두유(100ml),B사과(35g),S복숭아(80g),S사과(35g),잡곡밥(63),닭고기채소찌개,소고기토마토조림,매쉬드포테이토,석박지,S고로케,S토마토쉐이크,잡곡밥(63),팽이장국,새우살크림소스볶음,미역줄기채소볶음,깍두기
B단호박크림스프,B고구마쉐이크,B블루베리고구마샐러드,S사과(35g),S멜론(50g),찹쌀현미밥(55),차돌박이된장국,삼치무조림,호박고지나물,나박김치,S고구마경단,S둥글레차,찹쌀현미밥(55),동태살무국,소고기브로콜리조림,진미채초무침,비트초절이
B으깬견과류고구마샐러드(요거트),B요구르트,B블루베리고구마샐러드,S사과(35g),S멜론(50g),찹쌀현미밥(63),오징어숙주국,떡갈비간장조림,애호박볶음,파김치,S새우크림소스볶음,S코코아,찹쌀현미밥(55),닭살미역국,고구마연근맛탕,채소샐러드,오이소박이김치
B멸치주먹밥,B복숭아호두스무디,B사과(50g),S멜론(50g),S블루베리(50g),현미밥(55),두부곤약탕국,소면채소무침,애호박건새우볶음,배추김치,S카카오올리브케익,S보리차,현미밥(63),모듬버섯찌개,닭고기냉채,건취나물간장볶음,얼갈이배추김치
B연두부게살스프,B(우유제외)수제바나나두유,B복숭아(80g),S멜론(100g),S블루베리고구마샐러드,찹쌀현미밥(55),콩가루얼갈이배추국,소고기채소조림,실곤약간장채소무침,열무물김치,S밤설기(40g),S둥글레차,찹쌀현미밥(55),애호박두부젓국찌개,옥수수채소튀김,채소샐러드,나박김치
B소고기미역죽,B고구마쉐이크,B참외(50g),S멜론(50g),S사과(35g),보리밥(55),홍합탕,오리훈제구이,맛살양상추샐러드,비트초절이,S쿠키,S보리차,보리밥(55),동태살무국,게살마요무침,단호박찜,배추김치
B치즈,B(우유제외)바나나쉐이크,B복숭아(60g),S멜론(50g),S블루베리고구마샐러드,율무밥(63),애호박두부젓국찌개,소면채소무침,진미채초무침,나박김치,S(우유제외)토마토스파게티,S오미자아이스크림,율무밥(63),닭고기채소찌개,새우살채소볶음,매콤숙주미나리무침,석박지
B치즈스틱,B두유(100ml),B복숭아(80g),S멜론(100g),S블루베리고구마샐러드,찹쌀보리밥(63),팽이장국,칠리새우,상추오이무침,열무물김치,S크림떡볶이,S단호박식혜,찹쌀보리밥(63),실파장국,옥수수채소튀김,해초볶음,깍두기
B새우채소죽,B수제바나나우유,B참외(50g),S사과(35g),S멜론(50g),완두콩밥(63),미니우동,오징어불고기,무미역무침,단배추물김치,S단호박떡케익,S둥글레차,완두콩밥(55),동태맑은국,(저염)갈치조림,견과류고구마범벅,비트초절이
B파프리카유부초밥,B고구마쉐이크,B참외(50g),S멜론(50g),S사과(35g),차조밥(55),애호박두부젓국,옥수수채소튀김,과일샐러드(요거트드레싱),열무물김치,S단팥빵,S보리차,차조밥(55),차돌얼갈이국,소고기당면불고기,진미채초무침,갓김치
B치즈스틱,B두유(100ml),B복숭아(황도)-60g,S사과(35g),S멜론(100g),찹쌀팥밥(63),소고기배추국,고구마연근맛탕,감자채피망볶음,나박김치,S절편,S오미자아이스크림,찹쌀팥밥(63),단호박맑은국,오리훈제구이,땅콩연근조림,석박지
B파프리카감자크림스프,B(우유제외)수제블루베리우유,B멜론(50g),S참외(50g),S복숭아(천도)-80g,밤찹쌀팥밥(55),해물탕,새우살볶음,무미역생채,열무물김치,S닭가슴살채소죽,S둥글레차,밤찹쌀팥밥(55),찹쌀옹심이국,삼치무조림,진미채초무침,비트초절이
B쑥떡(40g),B우유(150ml),B사과(35g),S참외(50g),S멜론퓨레,보리밥(63),실파김국,새우살채소볶음,(우유제외)모듬과일샐러드(마요네즈),단배추물김치,S(우유제외)로제스파게티,S떠먹는요구르트(100ml),보리밥(63),순두부애호박국,차돌볶음,참치채소볶음,갓김치
B새우채소죽,B고구마쉐이크,B참외(50g),S멜론(50g),S복숭아(천도)-80g,흑미밥(55),홍합탕,으깬두부채소전,맛살볶음,비트초절이,S멸치주먹밥,S보리차,흑미밥(63),동태살무국,오징어완자(수제),건취나물간장볶음,배추김치
B(우유제외)소고기타락죽,B두유(100ml),B참외(50g),S멜론(50g),S복숭아(천도)-60g,찹쌀보리밥(55),달걀국,고구마연근맛탕,오이사과무침,나박김치,S영양주먹밥,S검은깨두유(100ml),찹쌀보리밥(55),얼갈이배추국,북어채소찜,과일샐러드(요거트드레싱),석박지
B브로콜리스프,B(우유제외)수제블루베리바나나우유,B바나나(100g),S수박(100g),S멜론(100g),밤콩밥(63),감자채맑은국,떡범벅,호박채소볶음,열무김치,S모닝빵,S검은깨두유(150ml),밤콩밥(63),소고기미역국,새우살채소깨무침,콩나물잡채,비트초절이
B으깬견과류고구마샐러드(요거트),B(우유제외)두유미숫가루,B사과(35g),S복숭아(60g),S멜론(100g),완두콩밥(55),동태살무국,가지구이,감자당근채볶음,파김치,S파프리카유부초밥,S코코아,완두콩밥(55),당근황태국,떡갈비간장조림,매쉬드포테이토,오이소박이김치
B소고기미역죽,B떠먹는요구르트(100ml),B참외(50g),S사과(35g),S멜론(50g),흑미밥(55),유부쑥갓맑은국,소고기떡찜,애호박볶음,배추김치,S(우유제외)토마토스파게티,S보리차,흑미밥(63),다슬기된장국,으깬두부채소전,채소샐러드,열무물김치
B가지죽,B두유(100ml),B복숭아(황도)-60g,S사과(35g),S멜론(100g),검정콩밥(63),쑥갓어묵탕,고구마연근맛탕,도라지나물(간장),나박김치,S크림떡볶이,S오미자아이스크림,검정콩밥(63),두부새우젓국,삼치무조림,애호박건새우볶음,석박지
B새우볶음밥,B바나나쉐이크,B블루베리고구마샐러드,S복숭아(천도)-60g,S멜론(100g),수수밥(55),동태살무국,새우깐풍기,매쉬드포테이토,단배추물김치,S단팥빵,S보리차,수수밥(55),오징어찌개,오리훈제구이,건취나물간장볶음,열무김치
B모닝빵,B두유(100ml),B사과(35g),S복숭아(천도)-60g,S과일화채,현미밥(55),오징어숙주국,으깬두부채소전,(우유제외)옥수수버터구이,나박김치,S멸치주먹밥,S둥글레차,현미밥(55),오징어찌개,새우살채소볶음,애호박볶음,배추김치
B당근스프,B요구르트,B참외(100g),S멜론(50g),S사과(35g),잡곡밥(55),닭고기채소찌개,고구마연근맛탕,해초볶음,열무물김치,S쿠키,S오미자차,잡곡밥(55),온도토리묵국,두부채소굴소스볶음,땅콩우엉무침,비트초절이
B크로와상,B고구마쉐이크,B복숭아(황도)-80g,S복숭아(60g),S복숭아(천도)-60g,찹쌀팥밥(55),얼갈이배추국,닭고기냉채,과일샐러드(요거트드레싱),배추김치,S고로케,S보리차,찹쌀팥밥(55),동태살무국,두부톳무침,도라지무침,나박김치
B으깬견과류고구마샐러드(요거트),B(우유제외)수제바나나두유,B멜론(50g),S블루베리고구마샐러드,S참외(50g),밤콩밥(55),콩가루얼갈이배추국,매콤오징어볶음,호박고지나물,석박지,S으깬견과류고구마샐러드(요거트),S오미자아이스크림,밤콩밥(55),해물탕,게살마요무침,진미채초무침,열무물김치
B단호박떡케익,B검은깨두유(100ml),B참외(50g),S멜론퓨레,S사과(35g),옥수수밥(55),얼갈이된장국,떡탕평채,버섯부추볶음,나박김치,S쿠키,S떠먹는요구르트(100ml),옥수수밥(55),소고기양배추국,닭가슴살가지볶음,(우유제외)모듬과일샐러드(마요네즈),배추김치
B으깬견과류고구마샐러드(요거트),B바나나쉐이크,B당근스틱,S복숭아(60g),S참외(50g),밤밥(55),매생이떡국,양배추낙지볶음,(우유제외)옥수수버터구이,오이소박이김치,S크림떡볶이,S둥글레차,밤밥(55),동태살무국,소고기잡채,(우유제외)고구마두유조림,비트초절이
B개피떡,B(우유제외)복숭아호두스무디,B자두(50g),S멜론(50g),S사과(35g),현미밥(55),소고기양파국,닭가슴살버섯볶음,동초무침,백김치,S증편(40g),S떠먹는요구르트(100ml),현미밥(55),연두부달걀탕,소고기잡채,(저염·저당)우엉조림,나박김치
B단호박떡케익,B우유(100ml),B멜론(50g),S토마토(200g),S포도(100g),쌀밥(40),실파달걀국,닭가슴살고구마볶음,땅콩우엉무침,열무물김치,S찹쌀도너츠,S(우유제외)고구마쉐이크,쌀밥(40),두부새우젓국,삼치데리야끼소스튀김,버섯채소볶음,비트초절이
B치즈머핀,B(우유제외)수제바나나두유,B당근스틱,S사과(50g),S복숭아(천도)-60g,옥수수밥(63),양파당면국,소고기채소조림,진미채초무침,나박김치,S크림떡볶이,S보리차,옥수수밥(63),차돌얼갈이국,채소크로켓,해초볶음,배추김치
B고구마스프,B토마토쉐이크,B참외(50g),S멜론(50g),S포도(100g),율무밥(63),다시마새우젓국,닭채소조림,무생채,비트초절이,S쌀과자,S떠먹는요구르트(100ml),율무밥(63),소고기양배추국,새우채소전,실치볶음,석박지
B단호박설기,B떠먹는요구르트(100ml),B배(50g),S참외(50g),S블루베리고구마샐러드,현미밥(55),두부새우젓국,떡갈비간장조림,애호박볶음,열무물김치,S크림떡볶이,S보리차,현미밥(55),팽이장국,삼겹살구이,얼갈이나물,나박김치
B마카로니채소샐러드,B(우유제외)복숭아호두스무디,B배(50g),S키위(50g),S수박화채,쌀밥(40),닭곰탕,고구마연근맛탕,마카로니채소샐러드(토마토소스),깍두기,S매실젤리,S코코아,쌀밥(40),동태살무국,매콤주꾸미볶음,매쉬드포테이토,석박지
B도너츠,B고구마쉐이크,B블루베리고구마샐러드,S사과(50g),S키위(50g),찹쌀보리밥(55),동태살국,오징어청경채볶음,가지무침,파김치,S슈크림빵,S요구르트,찹쌀보리밥(55),유부맑은국,훈제오리단호박찜,곤드레나물볶음,나박김치
B삶은고구마,B떠먹는요구르트(100ml),B참외(50g),S멜론(50g),S복숭아(천도)-80g,팥밥(55),유부쑥갓맑은국,삼겹살구이,김구이+양념장,배추김치,S단호박꿀찜,S검은깨두유(200ml),팥밥(55),우동국물,동태포전,채소샐러드,비트초절이
B브로콜리크림스프,B(우유제외)수제바나나두유,B복숭아(80g),S멜론(50g),S포도(100g),잡곡밥(55),호박고지들깨탕,오징어채소볶음,참치양파볶음,나박김치,S(우유제외)토마토스파게티,S코코아,잡곡밥(55),매콤애호박국,매콤오징어볶음,마카로니채소샐러드(토마토소스),석박지
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B당근스틱,S멜론(50g),S블루베리고구마샐러드,찹쌀밥(63),동태살무국,칠리새우,매쉬드포테이토,비트초절이,S크림떡볶이,S보리차,찹쌀밥(40),쑥갓어묵탕,오리훈제구이,애호박볶음,배추김치
B모닝빵+딸기잼,B수제바나나우유,B복숭아(60g),S멜론(100g),S키위(50g),쌀밥(40),매콤애호박국,닭가슴살부추무침,진미채초무침,단배추물김치,S(우유제외)토마토스파게티,S오미자아이스크림,쌀밥(40),떡국,소고기찹쌀구이,애호박건새우볶음,열무물김치
B버터감자구이,B고칼슘우유(100ml),B수박(100g),S(우유제외)과일화채,S복숭아(천도)-80g,고구마밥(63),(소고기제외)당면양배추국,미역귀튀각,표고버섯간장볶음,나박김치,S증편,S콩두유,고구마밥(63),대구지리,소고기찹쌀구이,새싹채소샐러드,석박지
B치즈죽,B두유(100ml),B복숭아(황도)-60g,S단감(50g),S사과(35g),잡곡밥(63),다슬기된장국,메추리알마요네즈샐러드,오이생채,비트초절이,S멸치주먹밥,S매실쥬스,잡곡밥(63),온청포묵국,단호박고구마샐러드,해초볶음,단배추물김치
B(우유제외)고구마스프,B토마토쉐이크,B사과(75g),S복숭아(황도)-80g,S멜론(100g),차조밥(55),소고기양배추국,볼어묵조림,건파래자반,열무물김치,S으깬견과류고구마샐러드(요거트),S검은깨두유(150ml),차조밥(55),다시마새우젓국,닭볶음탕,치커리겉절이,나박김치
B백설기(80g),B복숭아호두스무디,B사과(75g),S멜론(50g),S참외(50g),고구마밥(55),닭살당면국,오리훈제구이,얼갈이나물,비트초절이,S떡볶이,S오미자아이스크림,고구마밥(55),(소고기제외)당면양배추국,소고기잡채,오이미역초무침,배추김치
B증편,B과일연두부스무디,B오렌지(50g),S멜론(100g),S참외(50g),현미밥(55),유부대파국,북어채소찜,고춧잎된장무침,백김치,S으깬견과류고구마샐러드(요거트),S떠먹는요구르트(100ml),현미밥(55),당근황태국,소고기육전,치커리배무침,동치미
B(우유제외)단호박스프,B고구마쉐이크,B과일샐러드(요거트드레싱),S멜론(50g),S사과(35g),흑미밥(55),백짬뽕국,새우튀김,곤드레나물볶음,비트초절이,S(우유제외)알리오올리오스파게티,S보리차,흑미밥(55),호박감자수제비국,(저염)갈치조림,건취나물간장볶음,배추김치
B개피떡(40g),B고구마쉐이크,B사과(35g),S멜론(100g),S복숭아(80g),팥밥(55),얼갈이맑은국,칠리새우,매쉬드포테이토,열무물김치,S슈크림빵,S오미자아이스크림,팥밥(55),두부새우젓국,소고기잡채,마카로니채소샐러드(토마토소스),나박김치
B고구마스프,B(우유제외)수제바나나두유,B사과(35g),S멜론(100g),S복숭아(80g),차조밥(63),동태살무국,오징어채소볶음,얼갈이나물,비트초절이,S으깬견과류고구마샐러드(요거트),S코코아,차조밥(63),콩가루얼갈이배추국,소고기잡채,해초볶음,석박지
B버섯장국죽,B요구르트,B블루베리고구마샐러드,S복숭아(황도)-80g,S참외(50g),감자밥(55),맑은장국,새우살크림소스볶음,얼갈이나물,열무물김치,S크림떡볶이,S두유(100ml),감자밥(55),실파장국,연근햄버거스테이크,미역줄기채소볶음,얼갈이배추김치
B으깬견과류고구마샐러드(요거트),B고구마쉐이크,B과일샐러드(요거트드레싱),S멜론(50g),S사과(35g),현미밥(55),유부된장국,닭살간장조림,맛살양상추샐러드,나박김치,S치즈머핀,S보리차,현미밥(63),유부쑥갓맑은국,연근햄버거스테이크,채소샐러드,석박지
B브로콜리소고기죽,B바나나쉐이크,B블루베리고구마샐러드,S멜론(50g),S사과(35g),밤찹쌀팥밥(63),동태맑은국,오징어불고기,도라지배무침,열무물김치,S단팥빵,S둥글레차,밤찹쌀팥밥(55),매생이국,소고기잡채,단배추멸치조림,비트초절이
B북어채소죽,B고구마쉐이크,B복숭아(60g),S사과(100g),S멜론(50g),율무밥(55),콩나물육개장,미역귀튀각,곤드레나물볶음,나박김치,S슈크림빵,S매실쥬스,율무밥(55),올갱이된장국,훈제오리단호박찜,멸치호두볶음,석박지
