1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
찹쌀밥(40),해물탕,애호박새우젓볶음,S멜론(50g),S블루베리고구마샐러드,찹쌀밥(40),감자된장찌개,애호박생선살찜,건파래자반,열무물김치,S으깬견과류고구마샐러드(요거트),S오미자아이스크림,찹쌀밥(40),감자된장국,매콤오징어볶음,참치양파볶음,열무물김치
잡곡밥(63),오징어국,옥수수토마토소스볶음,S사과(35g),S복숭아(황도)-80g,잡곡밥(63),어묵국,다시마튀각,얼갈이배추겉절이,나박김치,S스크램블에그(버터),S레몬주스,잡곡밥(63),매콤콩나물국,차돌숙주볶음,청포묵김무침,얼갈이배추겉절이
수수밥(63),유부쑥갓맑은국,상추오이무침,S복숭아(천도)-80g,S복숭아(80g),수수밥(63),매콤애호박국,온두부찜,진미채초무침,배추김치,S슈크림빵,S둥글레차,수수밥(63),동태살무국,소고기토마토조림,동초무침,비트초절이
밤밥(55),동태살국,애호박볶음,S복숭아(60g),S멜론(50g),밤밥(55),콩가루얼갈이배추국,고구마연근맛탕,땅콩우엉무침,나박김치,S크림떡볶이,S오미자아이스크림,밤밥(63),떡국,병어조림,건새우애호박볶음,나박김치
현미밥(63),건새우된장국,우엉간장조림,S복숭아(황도)-80g,S복숭아(백도)-60g,현미밥(63),우동국물,조랭이떡소불고기,채소샐러드,열무김치,S치즈,S보리차,현미밥(63),(저염)닭곰탕,삼치살양념조림,청경채나물,총각김치
찹쌀현미밥(55),두부새우젓국,아욱무침,S복숭아(60g),S사과(100g),찹쌀현미밥(55),오징어맑은국,멸치땅콩볶음,미역줄기채소볶음,나박김치,S(우유제외)토마토스파게티,S둥글레차,찹쌀현미밥(55),동태살국,청경채불고기,도라지무침,나박김치
찰현미밥(63),오징어감자국,얼갈이무침,S사과(75g),S사과(35g),찰현미밥(55),김치유부맑은국,새우튀김,양배추오이샐러드,열무물김치,S멸치주먹밥,S보리차,찰현미밥(63),오징어숙주국,애호박생선살찜,상추쌈,열무물김치
찹쌀팥밥(55),유부쑥갓맑은국,실곤약채소무침,S복숭아(60g),S복숭아(천도)-60g,찹쌀팥밥(55),매콤애호박국,수제비샐러드,배추게맛살샐러드,배추김치,S치즈케이크,S매실쥬스,찹쌀팥밥(55),버섯개장,칠리새우,파래무침,깍두기
밤밥(55),호박감자수제비국,무미역무침,S사과(35g),S멜론(50g),밤밥(55),두부새우젓국,으깬두부채소전,단호박견과류찜,비트초절이,S멸치주먹밥,S고구마쉐이크,밤밥(55),동태살무국,탕평채무침,건파래자반,콜라비나박김치
잡곡밥(55),온청포묵국,동초무침,S복숭아(60g),S참외(50g),잡곡밥(55),대구지리,(저염)갈치조림,실곤약채소무침,단배추물김치,S떡볶이,S보리차,잡곡밥(55),닭고기채소찌개,어묵감자조림,해초볶음,열무물김치
밤밥(55),떡국,얼갈이무침,S복숭아(백도)-80g,S사과(35g),밤밥(55),실파장국,탕평채무침,애호박건새우볶음,비트초절이,S유부초밥,S둥글레차,밤밥(63),다슬기된장국,병어조림,양배추오이샐러드,얼갈이배추김치
보리밥(55),닭고기채소찌개,실곤약채소무침,S복숭아(황도)-80g,S멜론(50g),보리밥(55),팽이장국,오이참치마요무침,채소샐러드(발사믹드레싱),단배추물김치,S멸치주먹밥,S우유(150ml),보리밥(55),동태맑은국,소면채소무침,건새우애호박볶음,열무물김치
잡곡밥(55),매콤애호박국,마늘종볶음,S복숭아(천도)-60g,S복숭아(60g),잡곡밥(55),버섯개장,참치어묵조림,무미역생채,배추김치,S소보로빵,S복숭아호두스무디,잡곡밥(55),유부쑥갓맑은국,수제비샐러드,토마토범벅,배추김치
찹쌀밥(40),(소고기제외)당면양배추국,황태채조림,S사과(35g),S멜론(50g),찹쌀밥(40),동태살무국,어묵고구마조림,아욱무침,백김치,S쿠키,S둥글레차,찹쌀밥(40),호박감자수제비국,소고기당면불고기,(우유제외)옥수수버터구이,백김치
감자밥(55),닭고기채소찌개,과일샐러드(요거트드레싱),S복숭아(백도)-80g,S복숭아(황도)-80g,감자밥(55),해물탕,닭날개북어찜,애호박건새우볶음,비트초절이,S단호박샐러드,S보리차,감자밥(55),어묵국수,라조기,감자그라탕,깍두기
보리밥(55),떡국,감자당근채볶음,S복숭아(60g),S복숭아(천도)-60g,보리밥(55),닭곰탕,매콤낙지채소볶음,애호박볶음,열무김치,S증편(40g),S둥글레차,보리밥(55),아욱우렁된장국,소고기채소조림,채소샐러드,열무물김치
찰현미밥(63),유부쑥갓맑은국,감자당근채볶음,S사과(35g),S복숭아(천도)-80g,찰현미밥(63),매콤애호박국,소고기토마토조림,애호박새우젓볶음,오이소박이김치,S치즈,S우유미숫가루,찰현미밥(63),동태살무국,닭고기냉채,가지무침,배추김치
쌀밥(63),대구지리,얼갈이배추겉절이,S복숭아(천도)-60g,S복숭아(황도)-80g,쌀밥(40),닭고기채소찌개,감자부추전,실곤약간장채소무침,나박김치,S새우크림소스볶음,S매실쥬스,쌀밥(40),온도토리묵국,옥수수치즈전,땅콩우엉무침,깍두기
밤콩밥(55),매콤애호박국,참치양파볶음,S사과(35g),S멜론(50g),밤콩밥(55),차돌얼갈이국,온두부찜,동초무침,단배추물김치,S(우유제외)토마토스파게티,S둥글레차,밤콩밥(55),미니우동,김치전,감자그라탕,열무김치
쌀밥(40),해물탕,더덕사과무침,S복숭아(천도)-80g,S복숭아(60g),쌀밥(40),건새우시금치국,오리훈제구이,건파래자반,열무물김치,S찐고구마,S오미자아이스크림,쌀밥(40),떡국,매콤오징어볶음,건취나물간장볶음,나박김치
검정콩밥(63),탕국,톳나물무침,S귤(80g),S복숭아(천도)-60g,검정콩밥(63),매콤애호박국,단호박전,(고춧가루제외)노각무침,열무김치,S멸치주먹밥,S둥글레차,검정콩밥(63),다시마새우젓국,유부맛살숙주무침,양상추요거트샐러드,열무김치
검정콩밥(55),실파장국,얼갈이나물,S사과(35g),S멜론(50g),검정콩밥(55),유부쑥갓맑은국,채소전,매쉬드포테이토,오이소박이김치,S으깬견과류고구마샐러드(요거트),S수정과,검정콩밥(55),팽이장국,소고기토마토볶음,마카로니채소샐러드(토마토소스),오이소박이김치
고구마밥(55),동태살무국,뱅어포구이,S아몬드,S귤(80g),고구마밥(55),단호박무국,치즈등심돈까스,양념가지찜,깍두기,S단팥빵,S코코아,고구마밥(55),유부대파국,주꾸미숙회,(우유제외)단호박두유찜,깍두기
보리밥(55),버섯개장,동초무침,S복숭아(천도)-60g,S복숭아(60g),보리밥(55),팽이장국,돼지고기굴소스볶음,건새우애호박볶음,배추김치,S크로와상,S매실쥬스,보리밥(55),애호박맑은국,토마토카프레제,얼갈이무침,배추김치
고구마밥(55),호박감자수제비국,매쉬드포테이토,S사과(50g),S사과(35g),고구마밥(55),닭곰탕,라조기,건취나물간장볶음,단무지,S(우유제외)토마토스파게티,S보리차,고구마밥(55),곰취마른새우국,매콤주꾸미볶음,오이쌈장무침,열무물김치
팥밥(55),유부쑥갓맑은국,맛살볶음,S복숭아(60g),S복숭아(천도)-60g,팥밥(55),대구지리,매콤오징어볶음,조미김,배추김치,S(우유제외)알리오올리오스파게티,S식혜,팥밥(55),건새우시금치국,어묵볶음,동초무침,배추김치
밤밥(55),동태맑은국,매쉬드포테이토,S사과(35g),S블루베리(50g),밤밥(63),멸치장국,으깬두부채소전,건파래자반,단배추물김치,S(우유제외)토마토스파게티,S수정과,밤밥(63),차돌얼갈이국,김치전,가지양념무침,깻잎김치
고구마밥(55),동태살무국,진미채초무침,S복숭아(천도)-60g,S복숭아(60g),고구마밥(55),호박감자수제비국,온두부찜,파래무침,오이소박이김치,S절편,S오미자아이스크림,고구마밥(55),유부쑥갓맑은국,맛살꼬지전,애호박볶음,배추김치
밤콩밥(55),다슬기아욱국,상추오이무침,S사과(35g),S멜론(50g),밤콩밥(55),매콤애호박국,삼치무조림,가지양념찜,열무물김치,S쿠키,S둥글레차,밤콩밥(55),오징어숙주국,새우살크림소스볶음,채소샐러드,비트초절이
찰현미밥(55),오징어찌개,멸치볶음,S복숭아(천도)-60g,S사과(100g),찰현미밥(55),버섯찌개,갈치감자조림,참나물된장무침,오이소박이김치,S(우유제외)버터감자구이,S우유미숫가루,찰현미밥(55),멸치장국,안매운오삼불고기,미역초무침,오이소박이김치
찹쌀밥(40),두부새우젓국,돌나물오이무침,S사과(35g),S블루베리고구마샐러드,찹쌀밥(40),두부젓국찌개,닭다리카레찜,과일샐러드(요거트드레싱),석박지,S멸치주먹밥,S보리차,찹쌀밥(40),해물탕,닭가슴살고구마볶음,무미역생채,석박지
찹쌀현미밥(55),매콤애호박국,매쉬드포테이토,S복숭아(천도)-80g,S복숭아(80g),찹쌀현미밥(55),동태살무국,고구마연근맛탕,다시마북어볶음,배추김치,S으깬견과류고구마샐러드(요거트),S오미자아이스크림,찹쌀현미밥(55),홍합탕,삼치무조림,실곤약간장채소무침,배추김치
고구마밥(55),유부쑥갓맑은국,참치양파볶음,S당근스틱,S자두(50g),고구마밥(55),미니새우튀김우동,가지구이,애호박새우젓볶음,단배추물김치,S잣죽,S고구마쉐이크,고구마밥(55),들깨감자국,닭간장조림,표고버섯나물,비트초절이
옥수수밥(63),새우젓국찌개,모듬쌈,S사과(35g),S멜론(50g),옥수수밥(63),단호박맑은국,소고기채소조림,애호박건새우볶음,나박김치,S크림떡볶이,S보리차,옥수수밥(63),콩나물무국,옥수수채소튀김,감자그라탕,석박지
밤밥(63),유부쑥갓맑은국,건새우애호박볶음,S복숭아(80g),S복숭아(천도)-80g,밤밥(63),동태살무국,탕평채무침,무미역생채,배추김치,S짜장떡볶이,S둥글레차,밤밥(63),다슬기된장국,매콤오삼불고기,토마토범벅,열무물김치
보리밥(55),닭고기채소찌개,진미채초무침,S복숭아(천도)-60g,S복숭아(60g),보리밥(63),북어김치국,참치어묵조림,김구이+양념장,석박지,S냉콩국+소면,S보리차,보리밥(55),건새우맑은국,수제비샐러드,배추게맛살샐러드,석박지
찹쌀현미밥(55),우동국물,채소샐러드,S사과(35g),S복숭아(황도)-80g,찹쌀현미밥(55),양파오징어국,오리훈제구이,채소샐러드(발사믹드레싱),비트초절이,S멸치주먹밥,S수제블루베리우유,찹쌀현미밥(55),닭고기무국,소면채소무침,애호박건새우볶음,깍두기
차조밥(55),쑥갓어묵탕,브로콜리숙채,S멜론(50g),S복숭아(60g),차조밥(55),(저염)닭곰탕,(저염)갈치조림,애호박볶음,열무물김치,S쑥떡(40g),S검은깨두유(200ml),차조밥(55),오징어찌개,옥수수채소전,치커리무침,총각김치
쌀밥(40),닭곰탕,진미채초무침,S복숭아(천도)-80g,S복숭아(80g),쌀밥(40),어묵국수,소고기채소조림,뱅어포볶음,석박지,S(우유제외)토마토스파게티,S코코아,쌀밥(40),동태살무국,고구마연근맛탕,쑥갓나물,석박지
밤찹쌀팥밥(63),닭고기곰탕,토마토범벅,S당근스틱,S복숭아(백도)-60g,밤찹쌀팥밥(63),오징어무국,게맛살튀김,양배추건새우볶음,배추김치,S떡국,S미숫가루,밤찹쌀팥밥(63),오징어찌개,브로콜리오징어무침,쌈채소,배추김치
쌀밥(40),닭고기채소찌개,땅콩우엉무침,S사과(35g),S복숭아(천도)-60g,쌀밥(40),떡국,등심탕수육+소스,건새우애호박볶음,비트초절이,S약과,S보리차,쌀밥(40),건새우된장국,감자그라탕,무미역생채,비트초절이
찹쌀현미밥(55),유부맑은국,고구마우유조림,S멜론(50g),S복숭아(천도)-80g,찹쌀현미밥(55),참치무국,어묵감자조림,진미채초무침,열무물김치,S치즈,S코코아,찹쌀현미밥(55),북어김치국,돼지고기굴소스볶음,감자당근채볶음,동치미
기장밥(55),오징어찌개,애호박볶음,S복숭아(60g),S참외(50g),기장밥(55),차돌얼갈이국,매콤낙지채소볶음,동초무침,단배추물김치,S(우유제외)토마토스파게티,S보리차,기장밥(55),동태맑은국,두부톳무침,배추게맛살샐러드,비트초절이
쌀밥(55),실파장국,새우살호박볶음,S멜론퓨레,S포도(100g),쌀밥(55),온청포묵국,삼치무조림,얼갈이무침,콜라비나박김치,S(우유제외)알리오올리오스파게티,S오미자아이스크림,쌀밥(55),팽이장국,미역귀튀각,오이토마토샐러드(발사믹드레싱),배추김치
찹쌀보리밥(63),동태살무국,진미채초무침,S복숭아(천도)-60g,S복숭아(60g),찹쌀보리밥(63),유부쑥갓맑은국,소고기채소조림,가지양념찜,비트초절이,S크림떡볶이,S검은깨두유(200ml),찹쌀보리밥(63),매콤애호박국,닭고기냉채,채소샐러드,비트초절이
완두콩밥(63),동태살국,과일샐러드(요거트드레싱),S멜론(50g),S사과(50g),완두콩밥(63),콩가루얼갈이배추국,조랭이떡소불고기,맛살양파볶음,깍두기,S단호박꿀찜,S보리차,완두콩밥(63),닭곰탕,매콤낙지채소볶음,양배추건새우볶음,깍두기
검정콩밥(55),유부쑥갓맑은국,곤드레나물볶음,S사과(35g),S과일화채,검정콩밥(55),매콤애호박국,감자그라탕,파래무침,배추김치,S크로와상,S매실쥬스,검정콩밥(55),동태살무국,온두부찜,진미채초무침,배추김치
완두콩밥(63),가자미미역국,양념가지찜,S배(50g),S복숭아(천도)-60g,완두콩밥(63),찹쌀옹심이국,훈제오리냉채,도라지나물(간장),오이소박이김치,S크림떡볶이,S둥글레차,완두콩밥(63),얼갈이배추국,소고기무볶음,건새우볶음,오이소박이김치
밤찹쌀팥밥(55),대구탕,마늘종볶음,S과일샐러드(마요네즈),S복숭아(황도)-80g,밤찹쌀팥밥(55),양송이된장국,오징어치즈전,맛살당근볶음,열무물김치,S케이크,S코코아,밤찹쌀팥밥(55),오징어국,닭다리카레찜,토마토범벅,열무물김치
보리밥(63),동태살무국,맛살볶음,S복숭아(천도)-80g,S복숭아(80g),보리밥(63),애호박맑은국,(저염)갈치조림,동초무침,배추김치,S고로케,S둥글레차,보리밥(63),유부쑥갓맑은국,소고기토마토조림,사과미나리무침,배추김치
차조밥(55),아욱우렁된장국,오이생채,S땅콩,S수박(100g),차조밥(55),애호박두부젓국찌개,소면채소무침,매쉬드포테이토,단무지,S(우유제외)알리오올리오스파게티,S보리차,차조밥(63),양지곰국,오징어무조림,실곤약채소무침,단무지
현미밥(55),버섯부추국,쑥갓나물무침,S블루베리(50g),S복숭아(황도)-60g,현미밥(55),시래기된장국,고추장소고기볶음,미나리나물,파프리카피클,S크로와상(30g),S(우유제외)호두두유,현미밥(55),청국장국,옥수수치즈전,상추배생채,단배추물김치
옥수수밥(55),온청포묵국,두부열무나물,S복숭아(60g),S복숭아(천도)-60g,옥수수밥(55),버섯개장,시금치두부전,도라지나물(간장),배추김치,S채소찐빵,S보리차,옥수수밥(55),미니유부우동,닭고기냉채,무사과무침,배추김치
감자밥(63),닭곰탕,애호박볶음,S멜론(50g),S바나나(50g),감자밥(63),유부쑥갓맑은국,떡갈비간장조림,건새우애호박볶음,오이소박이김치,S짜장떡볶이,S토마토쉐이크,감자밥(63),동태살무국,매콤오징어볶음,감자그라탕,열무물김치
잡곡밥(55),매콤애호박국,맛살볶음,S복숭아(60g),S복숭아(천도)-60g,잡곡밥(55),대파감자국,소고기토마토볶음,조미김,배추김치,S크림떡볶이,S코코아,잡곡밥(63),다슬기된장국,무나물볶음,크래미채소볶음,파김치
밤밥(55),안매운닭개장,마카로니채소샐러드(토마토소스),S사과(35g),S멜론(50g),밤밥(63),(저염)닭곰탕,매콤주꾸미볶음,동초무침,열무물김치,S절편(40g),S(우유제외)수제블루베리우유,밤밥(63),오징어찌개,주꾸미숙회,감자그라탕,열무물김치
기장밥(55),버섯부추국,당근스틱,S복숭아(황도)-60g,S블루베리(50g),기장밥(55),청국장국,삼치살두부감자조림,얼갈이무침,파프리카피클,S크로와상(30g),S(우유제외)호두두유,기장밥(55),쑥갓어묵탕,뱅어포튀김,청경채도토리묵무침,나박김치
기장밥(63),해물탕,고구마범벅,S복숭아(60g),S복숭아(천도)-60g,기장밥(63),동태살무국,소고기토마토조림,감자당근채볶음,열무물김치,S치즈,S보리차,기장밥(63),완자탕,참치어묵조림,유채나물무침,비트초절이
감자밥(63),닭살숙주국,마카로니채소샐러드(토마토소스),S사과(35g),S블루베리(50g),감자밥(63),북어김치국,감자그라탕,건새우애호박볶음,깻잎김치,S멸치주먹밥,S둥글레차,감자밥(63),애호박두부젓국찌개,새송이버섯전,양념가지찜,나박김치
쌀밥(63),동태살무국,매쉬드포테이토,S복숭아(천도)-60g,S멜론(50g),쌀밥(40),다슬기된장국,으깬두부채소전,사과미나리무침,오이소박이김치,S(우유제외)토마토스파게티,S코코아,쌀밥(40),유부쑥갓맑은국,오리훈제구이,김구이+양념장,오이소박이김치
잡곡밥(55),콩가루얼갈이배추국,건취나물간장볶음,S복숭아(60g),S사과(35g),잡곡밥(55),오징어숙주국,두부톳무침,파래무침,열무김치,S치즈,S오미자아이스크림,잡곡밥(55),떡국,고구마연근맛탕,애호박볶음,열무김치
고구마밥(63),실파장국,실곤약채소무침,S사과(100g),S방울토마토(35g),고구마밥(63),닭고기채소찌개,조기구이,오이생채,나박김치,S멸치주먹밥,S보리차,고구마밥(63),아욱우렁된장국,소고기당면불고기,옥수수토마토소스볶음,나박김치
감자밥(55),동태살무국,아욱무침,S블루베리고구마샐러드,S멜론(50g),감자밥(55),안매운닭개장,맛살어묵볶음,건취나물간장볶음,배추김치,S크로와상,S식혜,감자밥(55),오징어숙주국,두부톳무침,곤드레나물볶음,배추김치
찹쌀보리밥(63),닭곰탕,동초무침,S복숭아(60g),S복숭아(천도)-60g,찹쌀보리밥(63),유부쑥갓맑은국,토마토카프레제,채소샐러드,나박김치,S연두부샐러드(오리엔탈드레싱),S검은깨두유(200ml),찹쌀보리밥(63),매콤애호박국,가래떡구이,진미채초무침,오이소박이김치
찹쌀밥(40),실파장국,토마토범벅,S사과(35g),S멜론퓨레,찹쌀밥(40),만두국,으깬두부채소전,열무나물,단배추물김치,S멸치주먹밥,S코코아,찹쌀밥(40),애호박두부젓국,어묵감자조림,무미역생채,비트초절이
흑미밥(55),북어달걀국,크래미채소볶음,S당근스틱,S복숭아(천도)-60g,흑미밥(63),유부쑥갓맑은국,두부톳무침,땅콩우엉무침,배추김치,S맘모스빵,S둥글레차,흑미밥(55),매콤애호박국,매콤오징어볶음,동초무침,배추김치
찹쌀현미밥(55),잘게썬오징어무국,김구이+양념장,S귤(80g),S복숭아(백도)-60g,찹쌀현미밥(55),대구살맑은국,두부찜+김치볶음,쑥갓나물,동치미,S케이크,S수제블루베리바나나우유,찹쌀현미밥(55),닭가슴살미역국,미역귀튀각,감자버터구이,얼갈이배추김치
찹쌀현미밥(63),미니유부우동,청경채초무침,S블루베리(50g),S복숭아(천도)-60g,찹쌀현미밥(63),대구탕,새우버터구이,단호박구이,나박김치,S(우유제외)로제스파게티,S검은깨두유(100ml),찹쌀현미밥(63),미역오이냉국,소고기청경채볶음,쑥갓나물무침,배추김치
고구마밥(63),오징어숙주국,참나물간장무침,S복숭아(천도)-60g,S복숭아(60g),고구마밥(63),콩가루봄동국,돼지고기짜장볶음,매쉬드포테이토,오이소박이김치,S(우유제외)토마토스파게티,S식혜,고구마밥(63),유부쑥갓맑은국,새우살채소볶음,애호박볶음,파김치
차조밥(55),매콤애호박국,상추오이무침,S복숭아(황도)-80g,S멜론(50g),차조밥(55),동태살무국,소고기토마토조림,진미채초무침,열무물김치,S슈크림빵,S고구마쉐이크,차조밥(55),유부김치국,참치어묵조림,애호박새우젓볶음,비트초절이
찹쌀팥밥(63),청국장국,얼갈이배추겉절이,S사과(35g),S귤(50g),찹쌀팥밥(63),표고버섯된장국,차돌숙주볶음,미역초무침,배추김치,S단호박샐러드,S코코아,찹쌀팥밥(63),황태미역국,삼치살무조림,건파래볶음,배추김치
흑미밥(55),대구지리,크래미채소볶음,S복숭아(천도)-60g,S멜론(50g),흑미밥(55),호박감자수제비국,두부톳무침,맛살볶음,열무물김치,S새우크림소스볶음,S둥글레차,흑미밥(55),유부쑥갓맑은국,매콤오징어볶음,애호박볶음,오이소박이김치
찹쌀밥(55),온청포묵국,실곤약간장채소무침,S복숭아(60g),S사과(35g),찹쌀밥(40),차돌얼갈이국,매콤오삼불고기,과일샐러드(요거트드레싱),단배추물김치,S단호박샐러드,S보리차,찹쌀밥(63),순한육개장,온두부찜,청포묵김무침,비트초절이
찹쌀밥(40),다슬기된장국,애호박건새우볶음,S멜론(50g),S복숭아(황도)-80g,찹쌀밥(55),콩가루얼갈이배추국,소면채소무침,매쉬드포테이토,나박김치,S(우유제외)알리오올리오스파게티,S검은콩두유(150ml),찹쌀밥(40),닭고기채소찌개,닭살간장조림,가지양념찜,석박지
잡곡밥(55),얼갈이맑은국,토마토범벅,S복숭아(천도)-80g,S복숭아(80g),잡곡밥(55),묵국,매콤오징어볶음,참치양파볶음,열무물김치,S새우크림소스볶음,S둥글레차,잡곡밥(55),해물탕,생선까스,해초볶음,깍두기
옥수수밥(55),근대국,동초무침,S복숭아(60g),S멜론(50g),옥수수밥(55),차돌얼갈이국,단호박튀김,매쉬드포테이토,비트초절이,S슈크림빵,S코코아,옥수수밥(55),동태살국,애호박생선살찜,건취나물간장볶음,비트초절이
